date,ticker,q_stop,stop_reason,regime,lambda1,lambda_int,delta_lambda,rs_value,sigma_lo,sigma_hi,sigma_center,window,alpha,adjacency,laplacian,n_nodes,n_edges,n_components,lcc_fraction,zero_degree_fraction,data_hash,prices_file_mtime,git_commit,tau,delta_ds_max,r2_exp,r2_power
2009-06-05,SPX,0.1,gap,Degenerate,8.730280675236156e-17,0.7606272647306516,0.7606272647306515,0.9793593093425441,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12815,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02085668709267936,0.11850162848722234,0.9994392902393863,0.9993391962440676
2009-06-08,SPX,0.1,gap,Degenerate,0.0,0.7778170932382028,0.7778170932382028,0.9788977955462773,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11496,4,0.9881422924901185,0.011857707509881422,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.021328038687584094,0.10216377072779748,0.9995855173565974,0.9994982739899313
2009-06-09,SPX,0.1,gap,Degenerate,0.0,0.7631657710361994,0.7631657710361994,0.9792911416451392,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11679,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02092629389505497,0.10285383187292718,0.9995621433476803,0.9994740638555459
2009-06-10,SPX,0.1,gap,Degenerate,9.209761159819328e-16,0.6583593237189638,0.6583593237189629,0.9821095080727672,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11397,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.018052461495995428,0.101592812711572,0.9995597002892328,0.9994840476973612
2009-06-11,SPX,0.1,gap,Degenerate,8.96669606046228e-16,0.6408994153582136,0.6408994153582127,0.9825798127278653,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11471,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.017573704209434084,0.10540606120761087,0.9995091657941856,0.9994309647962603
2009-06-12,SPX,0.1,gap,Degenerate,0.0,0.5934632959018386,0.5934632959018386,0.9838587018864834,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11270,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01627298788454281,0.10032985469585248,0.9994788358984513,0.9994040279421069
2009-06-15,SPX,0.1,gap,Degenerate,4.619836129986034e-15,0.8937773516862795,0.8937773516862748,0.9757901628114548,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12168,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02450771280364948,0.11171879255736827,0.9994429689802872,0.9993238002545264
2009-06-16,SPX,0.1,gap,Degenerate,4.188373975576622e-18,0.607402003625653,0.607402003625653,0.9834827383833068,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,10244,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01665519251873359,0.08633025240407072,0.9995876182625335,0.9995200861021957
2009-06-17,SPX,0.1,gap,Degenerate,0.00951354274923989,0.7188663890364542,0.7093528462872143,0.9807372216302949,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,9963,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.019450723158803588,0.08194857189857097,0.9996801170832875,0.9996112112042534
2009-06-18,SPX,0.1,gap,Degenerate,0.010132344149028352,0.774498426362164,0.7643660822131357,0.979258910779765,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,10590,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.020959206881207355,0.08665768638309918,0.9995464370428349,0.9994557403131393
2009-06-19,SPX,0.1,gap,Degenerate,0.010440488292567517,0.8515182250471816,0.8410777367546141,0.977201241196416,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11187,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02306266944338608,0.09197135565133319,0.9995388682483571,0.9994377434099915
2009-06-22,SPX,0.05,gap,Degenerate,0.014097959930585258,0.5863712015955244,0.5722732416649391,0.9844305285651489,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12461,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01569194858817678,0.1048314403882209,0.9993865510605124,0.9993077478098444
2009-06-23,SPX,0.05,gap,Degenerate,1.3238106497615124e-14,0.6487813018415327,0.6487813018415195,0.9823674762936336,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12651,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.017789828515917577,0.10840179359962121,0.9993919624544109,0.9993028422676702
2009-06-24,SPX,0.05,gap,Degenerate,1.0530697865297249e-14,0.7193604180693587,0.7193604180693481,0.9804681330776418,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,13170,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01972513455962473,0.1139177214503907,0.9993416428888661,0.9992379451778052
2009-06-25,SPX,0.05,gap,Degenerate,4.258476296498142e-14,0.8781478878529614,0.8781478878529188,0.9762084427326746,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,13380,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.024079146997881145,0.10970254087260245,0.9994994406765405,0.9993900216026919
2009-06-26,SPX,0.05,gap,Degenerate,0.0,0.982900963042052,0.982900963042052,0.9734084351995005,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,13772,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02695151591301507,0.11163754607812715,0.9994489989584017,0.9993190470026074
2009-06-29,SPX,0.05,gap,Degenerate,3.698533632957805e-15,0.9995650679030768,0.9995650679030731,0.9729637513941444,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,14539,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.027408451966824537,0.1148475515969859,0.9993969031266003,0.9992581994253363
2009-06-30,SPX,0.05,gap,Degenerate,0.0018196617008047272,0.8206335504407152,0.8188138887399105,0.9777979881999055,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,13605,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02245218631577156,0.1005068298578774,0.9994718522924925,0.9993667926207276
2009-07-01,SPX,0.02,gap,Degenerate,0.0,0.5620315946623538,0.5620315946623538,0.9847070248473283,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,14012,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.015411118756337605,0.10302279388161484,0.9993939300065671,0.9993174483303539
2009-07-02,SPX,0.02,gap,Degenerate,1.4603246505458177e-14,0.6440685256241938,0.6440685256241792,0.9824944320192553,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,16271,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.017660602410753314,0.11250701514137129,0.9994131381833674,0.9993273643996392
2009-07-06,SPX,0.02,gap,Degenerate,1.6790842409041734e-14,0.5595953615750614,0.5595953615750446,0.9847728078686783,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,16320,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.015344316324262242,0.10652077633551937,0.9994724983897906,0.9994022806449165
2009-07-07,SPX,0.02,gap,Degenerate,0.0,0.6414487951312213,0.6414487951312213,0.9825650110595315,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17162,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.017588768410458675,0.11219906558044235,0.999591481524585,0.9995218202272861
2009-07-08,SPX,0.02,gap,Degenerate,8.720665923430079e-15,0.7578917712269162,0.7578917712269074,0.9794327721410622,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,16879,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.0207816788268741,0.10885406916274809,0.9996085324446988,0.9995268695214014
2009-07-09,SPX,0.02,gap,Degenerate,2.488537137239263e-14,0.7757653143120702,0.7757653143120453,0.978952870427493,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17161,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.021271778133919384,0.1100767062282837,0.9996046385149385,0.9995204869223729
2009-07-10,SPX,0.02,gap,Degenerate,5.2637585837392145e-15,0.6419442223208423,0.641944222320837,0.9825516632002519,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,15318,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.017602353211254213,0.09447188922423566,0.9996658685662504,0.9996027616048845
2009-07-13,SPX,0.02,gap,Degenerate,0.0,0.6343917563490533,0.6343917563490533,0.9827551623407956,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,16254,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.017395261739707527,0.10649954797258554,0.9997023777205617,0.9996446782184033
2009-07-14,SPX,0.02,gap,Degenerate,0.0,0.5694128668670103,0.5694128668670103,0.9845077429977924,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,16348,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.015613516030083674,0.10830906089831793,0.9996989811145595,0.9996472180633511
2009-07-15,SPX,0.02,gap,Degenerate,0.0,0.5915873730565683,0.5915873730565683,0.9839093114171901,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,16523,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01622154937108423,0.10581814160263137,0.9997574870445471,0.9997096924531407
2009-07-16,SPX,0.02,gap,Degenerate,1.4210854715202004e-14,0.63219841236365,0.6321984123636358,0.9828142692947256,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17119,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01733511941861066,0.11026001425591403,0.9997897414821922,0.9997425675517312
2009-07-17,SPX,0.02,gap,Degenerate,0.0,0.6267379419726106,0.6267379419726106,0.9829614352860382,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17287,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.017185391256598504,0.10638696537127434,0.9997985939325843,0.9997526160651844
2009-07-20,SPX,0.02,gap,Degenerate,0.0,0.6865202279498702,0.6865202279498702,0.9813514328859656,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17407,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01882464413396454,0.1116659386747545,0.9998205111318568,0.9997734162579178
2009-07-21,SPX,0.02,gap,Degenerate,0.0,0.5861149679308825,0.5861149679308825,0.9840569634168675,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,17073,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.016071493954136717,0.11052778163236232,0.9998108913850803,0.999769902829259
2009-07-22,SPX,0.02,gap,Degenerate,0.0,0.4655737279020432,0.4655737279020432,0.987314934776016,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,14945,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.012766207591656233,0.09747429639159844,0.9997937614435268,0.9997594436788134
2009-07-23,SPX,0.05,gap,Degenerate,1.2950101531411094e-14,0.757434458930706,0.757434458930693,0.9794450539877056,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,14702,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.020769139150861884,0.0972757729317012,0.9997968740814469,0.9997398521729941
2009-07-24,SPX,0.05,gap,Degenerate,4.357625371653735e-15,0.8312769743852048,0.8312769743852004,0.9774638901432957,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,14291,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.022793928834829332,0.0934899935298753,0.9997721387574683,0.9997045788674568
2009-07-27,SPX,0.05,gap,Degenerate,1.7501011530333383e-14,0.8422415961762056,0.8422415961761881,0.9771700558161894,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,14055,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.023094582908628786,0.09482799816227705,0.9997574301679756,0.9996866327020324
2009-07-28,SPX,0.1,gap,Degenerate,1.8246723852867995e-14,0.9679441566005833,0.9679441566005651,0.9738077325931749,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12540,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02654139462717564,0.08111586305724838,0.9998069933672851,0.9997332754931482
2009-07-29,SPX,0.05,gap,Degenerate,0.009360238374659192,0.437461741137406,0.4281015027627468,0.9883299247786064,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12762,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.011738705014985522,0.08492826900695005,0.9997478183225618,0.9997123398151107
2009-07-30,SPX,0.1,gap,Degenerate,3.676348724605152e-14,0.8630776911441959,0.8630776911441591,0.9766119251855216,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11936,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.023665916508055055,0.078911746948505,0.9997773956373114,0.9997073443210925
2009-07-31,SPX,0.1,gap,Degenerate,1.0176620752252064e-14,0.9449373786792079,0.9449373786791977,0.9744222574461773,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11908,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.025910540080715694,0.07800031441450056,0.9998153972118128,0.9997454899834662
2009-08-03,SPX,0.1,gap,Degenerate,3.921840627907956e-14,0.9994473106272134,0.9994473106271742,0.972966893049562,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12342,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.027405223017810756,0.08138665122259636,0.9997856484693617,0.9997054269886749
2009-08-04,SPX,0.05,gap,Degenerate,9.06677209004415e-15,0.5161090098897607,0.5161090098897516,0.9859477633551414,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12106,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.014151904124545025,0.07763045945154945,0.9997491057879427,0.9997059884134322
2009-08-05,SPX,0.05,gap,Degenerate,0.0,0.42533929840535645,0.42533929840535645,0.9884047844015178,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11993,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.011662964327477396,0.07676188966469316,0.999763422955559,0.9997293257957233
2009-08-06,SPX,0.05,gap,Degenerate,5.764834422368568e-16,0.44013922640229663,0.4401392264022961,0.9880037517268739,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12150,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.012068783947072101,0.07845743552115098,0.9997674631309447,0.9997324939496185
2009-08-07,SPX,0.05,gap,Degenerate,6.059071844214482e-15,0.4967870400990646,0.49678704009905855,0.9864702723786352,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12576,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01362208840977257,0.08355223595375394,0.9997293935408103,0.999686321473713
2009-08-10,SPX,0.05,gap,Degenerate,1.027326183945566e-14,0.5451875299132738,0.5451875299132635,0.9851619371405674,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12814,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.014949248134377964,0.0847500908911134,0.9997070080717636,0.9996573176827493
2009-08-11,SPX,0.1,gap,Degenerate,0.014834372238962654,0.8437802016943882,0.8289458294554255,0.9775263724874503,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11421,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02273000795975366,0.07555116394631456,0.9997373198771359,0.9996635645317357
2009-08-12,SPX,0.1,gap,Degenerate,0.04624060744179864,0.7131776005359431,0.6669369930941444,0.9818785401958643,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11016,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.01828766443235871,0.07408112411003498,0.9997345463588563,0.9996757321967567
2009-08-13,SPX,0.1,gap,Degenerate,0.05797941364774266,0.6674983183485148,0.6095189047007722,0.9834256525772544,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11293,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.016713238746337004,0.07499629824466697,0.9997284631093218,0.9996743239852782
2009-08-14,SPX,0.1,gap,Degenerate,0.0009306680895441852,0.7723810057652428,0.7714503376756986,0.9790687053099612,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11846,1,1.0,0.0,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.021153459843622,0.08126549879704537,0.999699742228727,0.9996263501472082
2009-08-17,SPX,0.1,gap,Degenerate,2.4033942790672647e-14,0.8661341662734968,0.8661341662734728,0.9765300790596307,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,13489,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.023749726211354644,0.09872392543967656,0.9996037933908802,0.9995080373213149
2009-08-18,SPX,0.1,gap,Degenerate,1.2160791973841776e-15,0.6574015274568216,0.6574015274568203,0.9821353016865877,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12008,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.018026198360469883,0.0843413765808268,0.9997505379191377,0.9996952494530972
2009-08-19,SPX,0.1,gap,Degenerate,0.0,0.8149266892919605,0.8149266892919605,0.9779022157539913,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12236,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.022345597837666667,0.08693151688376077,0.9997510569959005,0.9996815731054364
2009-08-20,SPX,0.1,gap,Degenerate,1.755399540549086e-15,0.8255319895227913,0.8255319895227895,0.9776178818228195,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12250,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.022636399178474043,0.08711412207558694,0.9997349902942839,0.9996619998492745
2009-08-21,SPX,0.1,gap,Degenerate,0.0,0.7581598420759381,0.7581598420759381,0.9794255727450667,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,11903,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.020789029430877074,0.08516822738183355,0.9996857056544016,0.9996123000957945
2009-08-24,SPX,0.1,gap,Degenerate,0.0,0.7645686146795223,0.7645686146795223,0.9792534724640736,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12179,4,0.9881422924901185,0.011857707509881422,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.020964760397986733,0.08766021113028827,0.9996845231931828,0.9996105255660961
2009-08-25,SPX,0.1,gap,Degenerate,0.0,0.8424313143339927,0.8424313143339927,0.9771649724504649,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12305,4,0.9881422924901185,0.011857707509881422,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.023099785052223428,0.09169842094541536,0.9997101946445962,0.9996320842743284
2009-08-26,SPX,0.1,gap,Degenerate,0.0,0.8080672856921532,0.8080672856921532,0.9780861641763394,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12176,4,0.9881422924901185,0.011857707509881422,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.022157510398315882,0.09118091207336665,0.9997110198172112,0.999636460389496
2009-08-27,SPX,0.1,gap,Degenerate,3.0542497779507316e-16,0.7381122073534425,0.7381122073534422,0.9799641244326389,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,12454,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.02023931570939551,0.09253790473928025,0.9996898479834628,0.9996196278997157
2009-08-28,SPX,0.1,gap,Degenerate,2.877890636970704e-16,0.3376871684255039,0.3376871684255036,0.9907832274568104,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,9712,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.009259509793614456,0.06635038096846224,0.999775674666345,0.9997495043914397
2009-08-31,SPX,0.1,gap,Degenerate,0.0,0.37940346753224946,0.37940346753224946,0.9896505415690794,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,10576,3,0.9920948616600791,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.010403386482602353,0.07670596711446659,0.9997112705229168,0.9996773882217137
2009-09-01,SPX,0.1,gap,Degenerate,2.5219030552933376e-15,0.33087348361023544,0.33087348361023294,0.9909683565587005,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,10111,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.009072675980615964,0.06827399339237095,0.9997243930759822,0.9996955380822455
2009-09-02,SPX,0.1,gap,Degenerate,3.270307745497527e-15,0.3620104096543488,0.3620104096543455,0.9901226424519575,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,10240,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.009926462261548084,0.0709193322927813,0.9997338119560231,0.9997028358255781
2009-09-03,SPX,0.1,gap,Degenerate,0.0,0.3538940407115409,0.3538940407115409,0.9903430226339479,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,10455,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.009703908357397987,0.07351524430596595,0.9997077238278614,0.9996758845307626
2009-09-04,SPX,0.1,gap,Degenerate,0.0,0.38849818146971754,0.38849818146971754,0.9894037727993819,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,10618,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.010652766976290508,0.07652406798616584,0.9996954675635419,0.9996596133141531
2009-09-08,SPX,0.2,gap,Degenerate,1.4815381956125078e-15,0.982644480322175,0.9826444803221736,0.9734152810621256,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,9717,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.026944483059893404,0.07315848528824892,0.9997368507349523,0.9996480827538413
2009-09-09,SPX,0.1,gap,Degenerate,1.671681806534109e-15,0.298538338062068,0.2985383380620663,0.9918473802697555,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,9737,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.008186034067992478,0.07305464820952617,0.9996804585838206,0.9996523569713522
2009-09-10,SPX,0.2,gap,Degenerate,5.4280416224378045e-15,0.8461087087299359,0.8461087087299305,0.9770664444562631,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,8204,2,0.9960474308300395,0.003952569169960474,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.023200620596502276,0.05838119254217333,0.9997757933382485,0.9997062153287621
2009-09-11,SPX,0.2,gap,Degenerate,7.426496944159444e-17,0.8920413971775485,0.8920413971775484,0.9758366120446653,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,8159,5,0.9802371541501976,0.011857707509881422,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.024460112274882668,0.057277820730551376,0.9997551157915534,0.9996776230880593
2009-09-14,SPX,0.2,gap,Degenerate,0.0,0.8289317497555386,0.8289317497555386,0.9775267498818069,0.0203566,0.0369353,0.02742037796931326,40,0.1,abs,combinatorial,253,8191,4,0.9841897233201581,0.007905138339920948,8a2d52e06c41f7b46c4429b7b8180559,2026-02-13T14:39:10.259569,NA,0.022729621889061063,0.05815078547294178,0.9997529683511726,0.9996811498897623
