lambda1,delta_lambda,q_stop,regime,reason,rs_value,date
5.576742896891519e-15,0.581506902092147,0.05,Degenerate,gap,0.9841813116988106,2007-09-11
0.0,0.6070869934927843,0.05,Degenerate,gap,0.9834912334458035,2007-09-12
0.0,0.6244311491123463,0.05,Degenerate,gap,0.983023612642014,2007-09-13
2.26152000048077e-15,0.6209687231349341,0.05,Degenerate,gap,0.9831169463458499,2007-09-14
0.0,0.6566768514450874,0.05,Degenerate,gap,0.9821548177831775,2007-09-17
5.4807096331688384e-15,0.9224117913693651,0.05,Degenerate,gap,0.9750243051239889,2007-09-18
0.0,0.9529344199391468,0.05,Degenerate,gap,0.9742086077136395,2007-09-19
0.0,0.7926946400430603,0.05,Degenerate,gap,0.9784985376345813,2007-09-20
0.0,0.8566889098775045,0.05,Degenerate,gap,0.9767830257807548,2007-09-21
0.0,0.8900904143505594,0.05,Degenerate,gap,0.9758888174663982,2007-09-24
4.671275422617669e-15,0.8139801218996475,0.05,Degenerate,gap,0.9779275977658607,2007-09-25
7.648747052117955e-15,0.6776035697380598,0.05,Degenerate,gap,0.9815914008190746,2007-09-26
1.324243165536321e-14,0.6504901090339713,0.05,Degenerate,gap,0.9823214474248992,2007-09-27
0.0,0.6348414927457717,0.05,Degenerate,gap,0.9827430431358753,2007-09-28
0.0,0.7809823175440642,0.05,Degenerate,gap,0.9788128390813381,2007-10-01
6.015174725832978e-15,0.7040734875265653,0.05,Degenerate,gap,0.9808792054010617,2007-10-02
4.631653896495988e-15,0.6292027239376473,0.05,Degenerate,gap,0.982895003833572,2007-10-03
1.5129856819556451e-15,0.7215737605579403,0.05,Degenerate,gap,0.9804086295981348,2007-10-04
0.0,0.647784328275126,0.05,Degenerate,gap,0.9823943320255178,2007-10-05
0.0,0.585567857732819,0.05,Degenerate,gap,0.9840717263190939,2007-10-08
0.0,0.585162625643219,0.05,Degenerate,gap,0.9840826610080293,2007-10-09
0.0,0.6196649447838453,0.05,Degenerate,gap,0.9831520934985033,2007-10-10
0.0,0.4745050990517262,0.05,Degenerate,gap,0.9870731694012993,2007-10-11
2.9483133018648374e-15,0.424222762150808,0.05,Degenerate,gap,0.988435045713533,2007-10-12
0.0,0.5687596043894002,0.05,Degenerate,gap,0.9845253783515749,2007-10-15
0.0,0.5921247954582229,0.05,Degenerate,gap,0.9838948123162622,2007-10-16
6.651577286957232e-16,0.4346025872235192,0.05,Degenerate,gap,0.9881537586210337,2007-10-17
0.0,0.5051219013566822,0.05,Degenerate,gap,0.9862448452459593,2007-10-18
0.0,0.5992625635071906,0.05,Degenerate,gap,0.9837022629741531,2007-10-19
0.0,0.5070506663591031,0.05,Degenerate,gap,0.9861926866351304,2007-10-22
0.0,0.5502996991348821,0.05,Degenerate,gap,0.9850238491711374,2007-10-23
1.8983890820732312e-15,0.46078395228313435,0.05,Degenerate,gap,0.9874446147253865,2007-10-24
0.0,0.4786121326382167,0.05,Degenerate,gap,0.9869620150203434,2007-10-25
0.0,0.5777703417202844,0.05,Degenerate,gap,0.9842821540129221,2007-10-26
0.0,0.3666198289998314,0.05,Degenerate,gap,0.9899975067587078,2007-10-29
0.0,0.9188416132180224,0.1,Degenerate,gap,0.9751197604190759,2007-10-30
0.0,0.5414316637776204,0.05,Degenerate,gap,0.9852634015027163,2007-10-31
0.0,0.6204708537420378,0.05,Degenerate,gap,0.9831303677208814,2007-11-01
0.0,0.893965272139308,0.1,Degenerate,gap,0.9757851347242149,2007-11-02
0.0,0.9509612646721236,0.1,Degenerate,gap,0.9742613183681932,2007-11-05
0.0,0.9477641531240834,0.1,Degenerate,gap,0.9743467317116735,2007-11-06
0.0,0.9534458145068596,0.1,Degenerate,gap,0.9741949468402937,2007-11-07
0.0,0.8570074332037427,0.1,Degenerate,gap,0.9767744945657626,2007-11-08
2.0727108787080635e-15,0.8562534433402027,0.1,Degenerate,gap,0.9767946892815086,2007-11-09
0.0,0.7255843271239886,0.1,Degenerate,gap,0.9803008187626916,2007-11-12
7.674737824792471e-16,0.9697282461074661,0.1,Degenerate,gap,0.973760094686231,2007-11-13
0.0,0.47689979146011197,0.05,Degenerate,gap,0.9870083569775385,2007-11-14
1.1940148402140895e-15,0.9848418631007012,0.1,Degenerate,gap,0.9733566315735521,2007-11-15
0.0,0.9850081569752968,0.1,Degenerate,gap,0.9733521932322968,2007-11-16
0.0,0.9355750432299731,0.1,Degenerate,gap,0.97467244204826,2007-11-19
8.96411906698207e-16,0.8738677864509166,0.1,Degenerate,gap,0.9763230192294954,2007-11-20
0.0,0.709446064266341,0.1,Degenerate,gap,0.9807347147983302,2007-11-21
0.0,0.650557425314313,0.1,Degenerate,gap,0.9823196342204636,2007-11-23
0.0,0.7040090877539213,0.1,Degenerate,gap,0.9808809375039349,2007-11-26
2.925176984583843e-16,0.7298032737031871,0.1,Degenerate,gap,0.9801874191142546,2007-11-27
1.3407589132562654e-16,0.8948280264687656,0.1,Degenerate,gap,0.9757620507997303,2007-11-28
5.041417376411797e-16,0.9723937909055037,0.1,Degenerate,gap,0.9736889249224447,2007-11-29
0.0,0.9196283378165362,0.1,Degenerate,gap,0.9750987250837581,2007-11-30
0.0,0.8234433622264932,0.1,Degenerate,gap,0.9776738725308574,2007-12-03
2.632068817532678e-15,0.7575617997886815,0.1,Degenerate,gap,0.9794416340316326,2007-12-04
1.2398030311249965e-16,0.6623515102854041,0.1,Degenerate,gap,0.9820020051155391,2007-12-05
1.798217978656343e-15,0.6808466864426765,0.1,Degenerate,gap,0.9815041142448238,2007-12-06
0.0,0.7539868181436923,0.1,Degenerate,gap,0.9795376508035357,2007-12-07
0.0,0.7471435565924276,0.1,Degenerate,gap,0.9797214732141397,2007-12-10
1.2321714193003528e-15,0.9942853242258611,0.1,Degenerate,gap,0.9731046200509487,2007-12-11
0.0,0.685683087663228,0.1,Degenerate,gap,0.9813739597752659,2007-12-12
0.0,0.7655823204338108,0.1,Degenerate,gap,0.9792262533219609,2007-12-13
0.0,0.7294108125516681,0.1,Degenerate,gap,0.9801979673923606,2007-12-14
0.0,0.8070312182202051,0.1,Degenerate,gap,0.9781139513746406,2007-12-17
0.0,0.7841649924118029,0.1,Degenerate,gap,0.9787274216674261,2007-12-18
0.0,0.7371023494519426,0.1,Degenerate,gap,0.9799912606865762,2007-12-19
0.0,0.6971873601396569,0.1,Degenerate,gap,0.9810644327109751,2007-12-20
0.0,0.7636860979707225,0.1,Degenerate,gap,0.9792771696485045,2007-12-21
0.0,0.8290831702491775,0.1,Degenerate,gap,0.9775226911921604,2007-12-24
0.0,0.90962984347878,0.1,Degenerate,gap,0.9753660972320246,2007-12-26
2.4621140889450458e-15,0.9501194974333083,0.1,Degenerate,gap,0.9742838061142366,2007-12-27
7.453398551564424e-16,0.9784031668132328,0.1,Degenerate,gap,0.9735284943039647,2007-12-28
0.0,0.9785365039393643,0.1,Degenerate,gap,0.9735249349399875,2007-12-31
0.0,0.9435262098526054,0.1,Degenerate,gap,0.9744599632330972,2008-01-02
5.1513692894358e-16,0.8763867353799432,0.1,Degenerate,gap,0.9762555864082646,2008-01-03
7.0515503979112256e-15,0.9670596019099966,0.1,Degenerate,gap,0.9738313524147362,2008-01-04
1.6750293801244083e-15,0.996220638425352,0.1,Degenerate,gap,0.9730529816326581,2008-01-07
0.0,0.5029677646945588,0.05,Degenerate,gap,0.9863031017288929,2008-01-08
1.135937750286213e-16,0.43831046900897136,0.05,Degenerate,gap,0.9880532966335267,2008-01-09
0.0,0.4296906965143338,0.05,Degenerate,gap,0.9882868579622454,2008-01-10
0.0,0.4203244465033657,0.05,Degenerate,gap,0.9885407084332517,2008-01-11
0.0,0.42093614176401073,0.05,Degenerate,gap,0.9885241278627818,2008-01-14
0.0,0.4959279846713263,0.05,Degenerate,gap,0.9864935095756586,2008-01-15
0.0,0.4153843379286588,0.05,Degenerate,gap,0.9886746248759518,2008-01-16
0.0,0.4879165450119197,0.05,Degenerate,gap,0.9867102430226781,2008-01-17
5.111768479944674e-16,0.49732197000832906,0.05,Degenerate,gap,0.9864558029582329,2008-01-18
0.0,0.5583870709726413,0.05,Degenerate,gap,0.9848054356901428,2008-01-22
0.0,0.5719907681184259,0.05,Degenerate,gap,0.9844381535322603,2008-01-23
0.0,0.5852642462079706,0.05,Degenerate,gap,0.9840799188908108,2008-01-24
0.0,0.5651563342901718,0.05,Degenerate,gap,0.98462265724579,2008-01-25
0.0,0.5697284299604946,0.05,Degenerate,gap,0.9844992242276719,2008-01-28
0.0,0.4754738889169283,0.05,Degenerate,gap,0.9870469485611779,2008-01-29
0.0,0.5223082455411556,0.05,Degenerate,gap,0.9857801808889994,2008-01-30
0.0,0.45442319038788753,0.05,Degenerate,gap,0.9876168543996517,2008-01-31
0.0,0.45439391033003657,0.05,Degenerate,gap,0.987617647328164,2008-02-01
0.0,0.5469617590518847,0.05,Degenerate,gap,0.9851140101450732,2008-02-04
0.0,0.4914348632603558,0.05,Degenerate,gap,0.9866150561089903,2008-02-05
1.1803970945795436e-15,0.5862708884709787,0.05,Degenerate,gap,0.9840527561885796,2008-02-06
6.703943136437907e-16,0.5925240319526864,0.05,Degenerate,gap,0.9838840414666018,2008-02-07
0.0,0.5082247896179692,0.05,Degenerate,gap,0.9861609367678064,2008-02-08
0.0,0.9345519556729216,0.1,Degenerate,gap,0.9746997853539877,2008-02-11
0.0,0.7628400068312057,0.1,Degenerate,gap,0.9792998892783535,2008-02-12
8.14216226165746e-16,0.8392385274378783,0.1,Degenerate,gap,0.9772505244709799,2008-02-13
6.953871167235746e-16,0.8561464935136205,0.1,Degenerate,gap,0.976797553838375,2008-02-14
0.0,0.8479583495435664,0.1,Degenerate,gap,0.9770168910033137,2008-02-15
0.0,0.8953490798436539,0.1,Degenerate,gap,0.9757481097180665,2008-02-19
0.0,0.8891090847412625,0.1,Degenerate,gap,0.975915077454465,2008-02-20
0.0,0.8070346157879698,0.1,Degenerate,gap,0.9781138602510137,2008-02-21
0.0,0.7159394322191384,0.1,Degenerate,gap,0.9805601099351405,2008-02-22
0.0,0.7680519299433755,0.1,Degenerate,gap,0.979159944689741,2008-02-25
0.0,0.6459816040897993,0.1,Degenerate,gap,0.9824428943318569,2008-02-26
0.0,0.7756886201068606,0.1,Degenerate,gap,0.9789549291519732,2008-02-27
0.0,0.6276534609602044,0.1,Degenerate,gap,0.9829367594531184,2008-02-28
0.0,0.7546808259231212,0.1,Degenerate,gap,0.9795190104228707,2008-02-29
0.0,0.8145231232196292,0.1,Degenerate,gap,0.9779130372154776,2008-03-03
3.3865328533302586e-16,0.8469388915793824,0.1,Degenerate,gap,0.9770442028396977,2008-03-04
0.0,0.8036265512798246,0.1,Degenerate,gap,0.9782052696701433,2008-03-05
0.0,0.7429581845904494,0.1,Degenerate,gap,0.979833916893896,2008-03-06
0.0,0.7505237097294524,0.1,Degenerate,gap,0.9796306718623672,2008-03-07
0.0,0.6519735051426276,0.1,Degenerate,gap,0.9822814920356364,2008-03-10
0.0,0.8034122002096719,0.1,Degenerate,gap,0.97821101917397,2008-03-11
0.0,0.8367557729528988,0.1,Degenerate,gap,0.9773170560617032,2008-03-12
4.945152260023433e-16,0.9144868829387137,0.1,Degenerate,gap,0.9752362048130058,2008-03-13
0.0,0.8925044782687283,0.1,Degenerate,gap,0.9758242210880665,2008-03-14
9.74275577398231e-16,0.7689527159745015,0.1,Degenerate,gap,0.9791357598421264,2008-03-17
4.327645998467121e-14,0.4283246965776747,0.05,Degenerate,gap,0.9883238761598957,2008-03-18
0.0,0.37402161777890314,0.05,Degenerate,gap,0.9897965974061795,2008-03-19
0.0,0.9697044144311038,0.1,Degenerate,gap,0.9737607310129277,2008-03-20
5.019285461855002e-14,0.5083016139400254,0.05,Degenerate,gap,0.9861588593707521,2008-03-24
0.0,0.476701911027619,0.05,Degenerate,gap,0.9870137124562328,2008-03-25
4.8369244900732155e-15,0.4145636467274799,0.05,Degenerate,gap,0.9886968739268015,2008-03-26
8.873564005965383e-15,0.3599835751896527,0.05,Degenerate,gap,0.9901776715985874,2008-03-27
1.541025185601542e-14,0.9577127928628971,0.1,Degenerate,gap,0.9740809705957885,2008-03-28
0.0,0.9054417040376981,0.1,Degenerate,gap,0.9754781150640274,2008-03-31
5.511742341589321e-15,0.41219002377955977,0.05,Degenerate,gap,0.9887612259881886,2008-04-01
0.0,0.36945457200462667,0.05,Degenerate,gap,0.9899205575157762,2008-04-02
0.0,0.3373697617658973,0.05,Degenerate,gap,0.9907918506875568,2008-04-03
4.940492851796187e-15,0.9911822691002319,0.1,Degenerate,gap,0.9731874220722901,2008-04-04
3.5665914842473115e-15,0.9669013131463229,0.1,Degenerate,gap,0.9738355791808688,2008-04-07
3.955169549148277e-14,0.9349009474002834,0.1,Degenerate,gap,0.9746904580235707,2008-04-08
0.0,0.9870836216445877,0.1,Degenerate,gap,0.9732968013101635,2008-04-09
4.066634823397325e-15,0.9582455362706401,0.1,Degenerate,gap,0.9740667412999638,2008-04-10
0.0,0.48509476656626416,0.05,Degenerate,gap,0.986786591923151,2008-04-11
0.0,0.47891860163013383,0.05,Degenerate,gap,0.9869537211242475,2008-04-14
4.498052803053449e-15,0.37783074909533904,0.05,Degenerate,gap,0.9896932207077394,2008-04-15
1.8632161532365995e-14,0.6144848855489908,0.05,Degenerate,gap,0.9832917495358463,2008-04-16
0.0,0.5243221460960356,0.05,Degenerate,gap,0.9857257457232467,2008-04-17
0.0,0.618976512641273,0.05,Degenerate,gap,0.9831706527041271,2008-04-18
7.485227695639851e-15,0.6397366946722236,0.05,Degenerate,gap,0.9826111400733348,2008-04-21
0.0,0.6757982106461753,0.05,Degenerate,gap,0.9816399943580546,2008-04-22
4.387031844416898e-15,0.5948176374061226,0.05,Degenerate,gap,0.98382216544118,2008-04-23
5.254805792725086e-15,0.6040301587101842,0.05,Degenerate,gap,0.983573672708262,2008-04-24
6.921608720426828e-15,0.6093996243599267,0.05,Degenerate,gap,0.9834288690846275,2008-04-25
1.2074499382985023e-15,0.6153850289595244,0.05,Degenerate,gap,0.98326747996041,2008-04-28
3.162768794111255e-14,0.5106178826767016,0.05,Degenerate,gap,0.986096227487373,2008-04-29
2.4754239137442474e-14,0.4745410500377941,0.05,Degenerate,gap,0.9870721963552881,2008-04-30
0.0,0.5388125925438133,0.05,Degenerate,gap,0.9853341616442726,2008-05-01
0.0029461170316293964,0.44253335140143496,0.05,Degenerate,gap,0.9879388935708691,2008-05-02
0.00019922946790598827,0.561176791087138,0.05,Degenerate,gap,0.9847301057023334,2008-05-05
0.00480937787394568,0.4510938069688776,0.05,Degenerate,gap,0.9877070209732156,2008-05-06
0.012913974629954972,0.47754526190792523,0.05,Degenerate,gap,0.9869908880281406,2008-05-07
0.010847159906266305,0.37495472283602527,0.05,Degenerate,gap,0.9897712727020209,2008-05-08
0.011093215312246297,0.41904695869577824,0.05,Degenerate,gap,0.9885753368284865,2008-05-09
0.0013993452886463652,0.4600292711518174,0.05,Degenerate,gap,0.9874650487620337,2008-05-12
0.00847928159473057,0.4434438611515031,0.05,Degenerate,gap,0.9879142284811523,2008-05-13
0.00702966052512448,0.5142089249654502,0.05,Degenerate,gap,0.9859991336039108,2008-05-14
0.006579921653989023,0.5100629824332172,0.05,Degenerate,gap,0.9861112316220473,2008-05-15
0.005369614972790763,0.4470084499721625,0.05,Degenerate,gap,0.9878176721192705,2008-05-16
0.006466489302737503,0.4677103373165923,0.05,Degenerate,gap,0.9872570930080109,2008-05-19
0.005917732339372999,0.9833537191425458,0.1,Degenerate,gap,0.9733963506585641,2008-05-20
1.20863765752211e-14,0.5025054900411396,0.05,Degenerate,gap,0.9863156039354529,2008-05-21
0.001256993435716071,0.976594795855366,0.1,Degenerate,gap,0.9735767690942329,2008-05-22
1.0355207875162945e-15,0.5462558285195754,0.05,Degenerate,gap,0.9851330790652967,2008-05-23
0.002249036010292804,0.9346162869313964,0.1,Degenerate,gap,0.974698065997342,2008-05-27
0.0027206965063279673,0.9526796672892875,0.1,Degenerate,gap,0.9742154129878047,2008-05-28
0.004294327843848515,0.9447730874037619,0.1,Degenerate,gap,0.9744266471590236,2008-05-29
0.004285190720680081,0.9621591708854473,0.1,Degenerate,gap,0.97396221655276,2008-05-30
0.001946477794337163,0.9714910453509954,0.1,Degenerate,gap,0.9737130275506042,2008-06-02
0.002302963794115903,0.9268389725352735,0.1,Degenerate,gap,0.9749059492511335,2008-06-03
0.005114784641682198,0.9565641504273829,0.1,Degenerate,gap,0.9741116509374904,2008-06-04
0.004796266081888602,0.7182970902430291,0.1,Degenerate,gap,0.9804967208575759,2008-06-05
0.021388361404973112,0.45414979972588315,0.05,Degenerate,gap,0.9876242580727429,2008-06-06
0.01167216955072249,0.5277149271089392,0.05,Degenerate,gap,0.9856340466039883,2008-06-09
0.014444139015402813,0.9214450664201868,0.1,Degenerate,gap,0.9750501513752438,2008-06-10
2.4069958391959767e-16,0.4952730132968142,0.05,Degenerate,gap,0.9865112267267415,2008-06-11
0.0,0.694601150917742,0.1,Degenerate,gap,0.9811340071996322,2008-06-12
0.0,0.6643198604768159,0.1,Degenerate,gap,0.9819490050437016,2008-06-13
7.364099916459751e-16,0.6011756758545499,0.1,Degenerate,gap,0.9836506610149631,2008-06-16
0.0,0.5353970248707762,0.1,Degenerate,gap,0.9854264485763459,2008-06-17
4.8017011283970055e-17,0.6118609814097568,0.1,Degenerate,gap,0.9833624983915935,2008-06-18
9.947708693648936e-16,0.6129044329703148,0.1,Degenerate,gap,0.9833343629873855,2008-06-19
0.0,0.7078652365611828,0.1,Degenerate,gap,0.980777227522641,2008-06-20
2.7005782297967986e-15,0.6971318556337553,0.1,Degenerate,gap,0.9810659258475698,2008-06-23
0.0,0.6718058977100322,0.1,Degenerate,gap,0.9817474610866441,2008-06-24
0.0,0.4806905256781426,0.1,Degenerate,gap,0.9869057693393365,2008-06-25
0.0,0.8503372557530202,0.1,Degenerate,gap,0.9769531617743263,2008-06-26
0.0,0.7149067315562754,0.1,Degenerate,gap,0.9805878768905893,2008-06-27
9.075877313631935e-16,0.6231624810596745,0.1,Degenerate,gap,0.9830578100306944,2008-06-30
0.0,0.6581536681063939,0.1,Degenerate,gap,0.9821150463557605,2008-07-01
0.0,0.7560264381416392,0.1,Degenerate,gap,0.9794828695850698,2008-07-02
