date,ds
2003-07-15,0.9428053422466048
2003-07-16,0.946353241062312
2003-07-17,0.9975978094959109
2003-07-18,1.0585642311666321
2003-07-21,1.0529925020645101
2003-07-22,1.0437025630096035
2003-07-23,1.0182853486640633
2003-07-24,1.0078353843539452
2003-07-25,1.0286187803113207
2003-07-28,0.9977856404187075
2003-07-29,0.971329245113274
2003-07-30,0.9927804299535109
2003-07-31,0.9575136427468216
2003-08-01,0.9931950498327112
2003-08-04,1.0361474374801782
2003-08-05,1.0562185385916711
2003-08-06,1.057400549641717
2003-08-07,1.0399229064693989
2003-08-08,1.025769393269949
2003-08-11,1.0229607458548147
2003-08-12,0.9566799371907232
2003-08-13,0.9563222883062915
2003-08-14,0.9545240653077127
2003-08-15,0.9483227463726329
2003-08-18,0.9072376655135831
2003-08-19,0.9483829187717474
2003-08-20,0.8989493542990511
2003-08-21,0.9749732640639677
2003-08-22,1.023129902473172
2003-08-25,1.044537234060842
2003-08-26,1.0122029483239137
2003-08-27,0.9889940508337605
2003-08-28,0.09622058386214448
2003-08-29,0.09089045846484711
2003-09-02,0.09960055505209546
2003-09-03,0.09743430216458536
2003-09-04,0.09358912079487515
2003-09-05,0.9756203684033777
2003-09-08,0.09175980697397212
2003-09-09,0.9928406831313945
2003-09-10,0.9845154563704415
2003-09-11,0.9535099294489339
2003-09-12,0.9571492996053247
2003-09-15,0.9242619468826069
2003-09-16,0.9426417248085854
2003-09-17,0.918413344988556
2003-09-18,0.9187881732380839
2003-09-19,0.867024929162797
2003-09-22,0.8329902596695449
2003-09-23,0.8720885701028454
2003-09-24,0.8824065319782881
2003-09-25,0.8508418489644297
2003-09-26,0.8761210349003552
2003-09-29,0.8699552995943634
2003-09-30,0.8510706820227
2003-10-01,0.9336133871751395
2003-10-02,0.9580381918088312
2003-10-03,0.9979057246345485
2003-10-06,0.9959544189148669
2003-10-07,0.9610748268265419
2003-10-08,0.972797876312573
2003-10-09,0.9437975247511383
2003-10-10,0.8155046088732942
2003-10-13,0.8969562299303877
2003-10-14,0.9224424966099339
2003-10-15,0.09661728791118368
2003-10-16,0.9504077498689406
2003-10-17,0.9782322903382823
2003-10-20,1.020413473813265
2003-10-21,0.9907990421294073
2003-10-22,0.980521557205217
2003-10-23,0.9773995928143624
2003-10-24,1.022605655695084
2003-10-27,1.0548296350086133
2003-10-28,1.1024175026753664
2003-10-29,0.09175213098795502
2003-10-30,0.09230923702280502
2003-10-31,0.9608667220986564
2003-11-03,0.9740768944834863
2003-11-04,0.9966696701193251
2003-11-05,0.9369718897957456
2003-11-06,0.905524439821966
2003-11-07,0.9022720826936061
2003-11-10,0.9333620302821617
2003-11-11,0.9817534274771591
2003-11-12,1.0418978725810562
2003-11-13,0.8927888515706015
2003-11-14,0.9939644290923095
2003-11-17,0.9527201367716575
2003-11-18,0.9341006754463018
2003-11-19,0.9449172858614229
2003-11-20,0.9295632570804884
2003-11-21,0.94371881050328
2003-11-24,0.9656369790882198
2003-11-25,0.9112441582317493
2003-11-26,0.9619112167455031
2003-11-28,0.9655027907208847
2003-12-01,1.03830279864725
2003-12-02,0.964068068622147
2003-12-03,0.9544690455651101
2003-12-04,0.9353583974301757
2003-12-05,0.8718514877061303
2003-12-08,0.8572895463306488
2003-12-09,0.9545196441974902
2003-12-10,0.9935026062682712
2003-12-11,0.9877335464979509
2003-12-12,1.027584724957299
2003-12-15,1.0949732562924404
2003-12-16,1.0488514131848594
2003-12-17,1.0657604170807649
2003-12-18,0.09019825970246095
2003-12-19,1.035009484668715
2003-12-22,1.0307342726599515
2003-12-23,1.080037721726116
2003-12-24,1.0173796557762524
2003-12-26,0.9383423096893628
2003-12-29,0.9455319149055222
2003-12-30,0.9321069011611154
2003-12-31,0.9213339099151923
2004-01-02,0.9585349579369968
2004-01-05,0.07560529637442678
2004-01-06,0.07353548029397114
2004-01-07,0.08096589132347212
2004-01-08,1.0323810571049745
2004-01-09,0.07947204547084992
2004-01-12,0.0792547234066272
2004-01-13,1.0598585091104409
2004-01-14,1.0479270873501731
2004-01-15,0.07447628983838762
2004-01-16,0.0738963265055062
2004-01-20,0.06921099457969722
2004-01-21,0.9382189792598699
2004-01-22,0.9820221597503397
2004-01-23,0.9334482880625079
2004-01-26,0.06603036024039059
2004-01-27,0.06248949910033055
2004-01-28,0.06692257483873096
2004-01-29,0.9173859765424176
2004-01-30,0.06558866868554117
2004-02-02,0.06547016708381523
2004-02-03,0.06505363668377617
2004-02-04,0.06899011852881762
2004-02-05,0.07050492461135861
2004-02-06,0.06979103107915223
2004-02-09,0.06956869505690062
2004-02-10,0.07070599400889896
2004-02-11,0.06553105801670825
2004-02-12,0.06762566831007498
2004-02-13,0.883647580502602
2004-02-17,0.8530337689056922
2004-02-18,0.06356738733743775
2004-02-19,0.062028142862799014
2004-02-20,0.8555215534216766
2004-02-23,0.062045860146842054
2004-02-24,0.06025549004733315
2004-02-25,0.061279572628798636
2004-02-26,0.05971967467619199
2004-02-27,0.731264946013033
2004-03-01,0.06401167916411331
2004-03-02,0.7994595618549887
2004-03-03,0.064260636805592
2004-03-04,0.06041437686901315
2004-03-05,0.05841856995566086
2004-03-08,0.05917400422726401
2004-03-09,0.06017712328381337
2004-03-10,0.06321192165302135
2004-03-11,0.06592204893574627
2004-03-12,0.06645778135753526
2004-03-15,0.07290058509686087
2004-03-16,0.07299952546417984
2004-03-17,0.07041250219682992
2004-03-18,0.07117481659433383
2004-03-19,0.07436524827247573
2004-03-22,0.07598178960123705
2004-03-23,0.08185239275309378
2004-03-24,0.08001881810942654
2004-03-25,0.0796523576428286
2004-03-26,0.0777750260674436
2004-03-29,0.08555618710785554
2004-03-30,0.6258550980957779
2004-03-31,0.9363802320005051
2004-04-01,0.9530517484349371
2004-04-02,0.0826991384015171
2004-04-05,0.983925143590128
2004-04-06,0.9699694944156335
2004-04-07,0.9813307540737397
2004-04-08,1.0153507963937638
2004-04-12,1.0114763038467711
2004-04-13,1.027859484251231
2004-04-14,1.0237725691609918
2004-04-15,1.0407417491919286
2004-04-16,0.985594849394141
2004-04-19,1.0125337027861312
2004-04-20,0.9976716371932752
2004-04-21,0.9945880318960739
2004-04-22,1.0489439543734902
2004-04-23,1.0523849126722788
2004-04-26,1.0383672269912083
2004-04-27,0.9926833735772822
2004-04-28,0.9727697750644038
2004-04-29,0.9977579819298846
2004-04-30,1.0318366967936516
2004-05-03,1.0352843671589886
2004-05-04,0.8688011988777495
2004-05-05,0.9841936406589977
2004-05-06,1.0523570910722542
2004-05-07,1.035985250683767
2004-05-10,1.0724175416675437
2004-05-11,1.0386202762266734
2004-05-12,1.0946506378804988
2004-05-13,1.1044407957950995
2004-05-14,1.1002696951491666
2004-05-17,1.1259028368595478
2004-05-18,1.1104751224565013
2004-05-19,1.1033266333423668
2004-05-20,1.1323820737518109
2004-05-21,1.119261569890402
2004-05-24,1.1028248875349245
2004-05-25,1.1677444907799293
2004-05-26,1.1602263420707544
2004-05-27,1.1799436422471294
2004-05-28,1.1963684752633084
2004-06-01,1.197133105430634
2004-06-02,1.217932227846961
2004-06-03,1.2049401230102423
2004-06-04,1.1375415145380434
2004-06-07,1.0829709267312688
2004-06-08,1.1140532139130408
2004-06-09,1.0698938336006938
2004-06-10,1.0830160725115427
2004-06-14,1.0656378553733015
2004-06-15,1.0774419052593527
2004-06-16,1.051760674362452
2004-06-17,1.0358609107531134
2004-06-18,1.0575760731738084
2004-06-21,1.0412104148479948
2004-06-22,0.9822598760218186
2004-06-23,0.9814796923334579
2004-06-24,0.9754157675395353
2004-06-25,0.9830760390137279
2004-06-28,0.9728732714820361
2004-06-29,0.9509224284951827
2004-06-30,0.9494909006869091
2004-07-01,0.9412637003417655
2004-07-02,0.9430491989166161
2004-07-06,0.9235817452282591
2004-07-07,0.9324977332961738
2004-07-08,0.9288189726511198
2004-07-09,0.9201285216999298
2004-07-12,0.9152118532914328
2004-07-13,0.9218319617145281
2004-07-14,0.9170787146191789
2004-07-15,0.9023702596641263
2004-07-16,0.8350062108147541
2004-07-19,0.8564396380811815
2004-07-20,0.8504161446314491
2004-07-21,0.9046323536015884
2004-07-22,0.9329930238454536
2004-07-23,0.9809310573156477
2004-07-26,1.0446015986170294
2004-07-27,0.09556411744045419
2004-07-28,1.0829229974104677
2004-07-29,1.0552563236010877
2004-07-30,0.09295360366342943
2004-08-02,1.046215880647556
2004-08-03,0.09589078708512995
2004-08-04,0.08025596174966068
2004-08-05,0.08855951747184825
2004-08-06,0.08895492595627974
2004-08-09,0.09045071451199838
2004-08-10,1.1098764575167221
2004-08-11,1.1256000338248924
2004-08-12,1.103980137797391
2004-08-13,1.1375919849979719
2004-08-16,1.143148297367993
2004-08-17,1.1567750941776542
2004-08-18,1.2172204165764535
2004-08-19,1.2486786930389027
2004-08-20,1.2421820753295374
2004-08-23,1.2192382148084564
2004-08-24,1.1914408184707126
2004-08-25,1.199900474715964
2004-08-26,1.2291236199467015
2004-08-27,1.1788268723186228
2004-08-30,1.178480728943127
2004-08-31,1.19258946796374
2004-09-01,1.1612984124406178
2004-09-02,1.1998974360840258
2004-09-03,1.1879456782747162
2004-09-07,1.21087573372315
2004-09-08,1.2485016772848125
2004-09-09,1.26111471122608
2004-09-10,1.2281897247428915
2004-09-13,1.2296552503967004
2004-09-14,0.09543501338258024
2004-09-15,0.09654328792705694
2004-09-16,1.247083785612188
2004-09-17,1.260493124861947
2004-09-20,1.2590723613989776
2004-09-21,1.2263341220170367
2004-09-22,1.2643456638328026
2004-09-23,1.219851894633643
2004-09-24,1.2219390889473782
2004-09-27,1.2074772689823805
2004-09-28,1.2411851895198027
2004-09-29,1.3032542472917759
2004-09-30,1.2735229580621057
2004-10-01,1.2754862430098473
2004-10-04,1.274230185401368
2004-10-05,1.2967181956275131
2004-10-06,1.2815158935562563
2004-10-07,1.2788003264979766
2004-10-08,1.2395489751645703
2004-10-11,1.252035277100977
2004-10-12,1.2608142746428344
2004-10-13,1.268635273570216
2004-10-14,1.1645910298309565
2004-10-15,1.1284918365045569
2004-10-18,1.1254005110670575
2004-10-19,0.11171862283750988
2004-10-20,1.1572101164684556
2004-10-21,1.1525277137191117
2004-10-22,1.1163252748053407
2004-10-25,1.1266246696524633
2004-10-26,1.1710766292817496
2004-10-27,1.1066177173020282
2004-10-28,1.0865706823327124
2004-10-29,1.0763320874191034
2004-11-01,0.09421010051740696
2004-11-02,0.09259317328861996
2004-11-03,0.743009288904726
2004-11-04,0.09992377573580594
2004-11-05,0.08716923630144927
2004-11-08,0.08772309366315333
2004-11-09,0.08514061846351446
2004-11-10,0.08440765759016394
2004-11-11,1.0913916790933944
2004-11-12,0.08841316870046148
2004-11-15,1.0552072926437246
2004-11-16,0.08840072418198806
2004-11-17,0.08589365956189478
2004-11-18,0.08178727425378819
2004-11-19,0.08464006245148098
2004-11-22,0.08664260540219419
2004-11-23,1.0448721164584125
2004-11-24,1.0388614955945923
2004-11-26,0.08409111647728144
2004-11-29,0.08887834295681414
2004-11-30,0.08681473214247513
2004-12-01,0.08494715627490207
2004-12-02,0.08239001880141501
2004-12-03,0.0824817351305827
2004-12-06,0.08187466406489793
2004-12-07,0.09077909219956166
2004-12-08,0.09167640224000621
2004-12-09,0.08842446778151018
2004-12-10,0.08578457752602424
2004-12-13,0.391579511387262
2004-12-14,0.08672749660905543
2004-12-15,0.9579346013873682
2004-12-16,0.08345023418603768
2004-12-17,0.07942153277792482
2004-12-20,0.07877671239684488
2004-12-21,0.9296177600976416
2004-12-22,0.9260964115518295
2004-12-23,0.9447582684576201
2004-12-27,0.9316518909676934
2004-12-28,0.9393192768345219
2004-12-29,0.9429384231450116
2004-12-30,0.07982127776876446
2004-12-31,0.9530326851229312
2005-01-03,0.08159116450034634
2005-01-04,0.08044131309454396
2005-01-05,0.08303354845332996
2005-01-06,0.08409122791496441
2005-01-07,0.9962493123175042
2005-01-10,0.08729305752949146
2005-01-11,0.9818353311921613
2005-01-12,0.9811380681961085
2005-01-13,0.9370195783489327
2005-01-14,0.9757261134807861
2005-01-18,0.937179546902717
2005-01-19,0.9877880610645255
2005-01-20,0.9173959337170665
2005-01-21,0.9939806988675132
2005-01-24,1.0144580737034448
2005-01-25,1.0421047666029573
2005-01-26,1.0719051725889732
2005-01-27,1.097462990656133
2005-01-28,1.1137291140030852
2005-01-31,1.099313893265806
2005-02-01,0.08034133710113482
2005-02-02,0.07670724162713582
2005-02-03,1.0635934871106476
2005-02-04,1.0736280100179185
2005-02-07,0.0789664485047116
2005-02-08,0.08167371003347462
2005-02-09,0.07821360789307817
2005-02-10,0.07849791140079751
2005-02-11,1.047453515554236
2005-02-14,1.0444212965867827
2005-02-15,1.0187810604201941
2005-02-16,1.0531423716112065
2005-02-17,1.045135305756491
2005-02-18,1.0035839227466727
2005-02-22,1.104445351499429
2005-02-23,1.056730746953034
2005-02-24,1.030434547379871
2005-02-25,1.0291329695133462
2005-02-28,1.0228334135532289
2005-03-01,1.011548890739311
2005-03-02,0.07947770066732454
2005-03-03,0.07872910681726608
2005-03-04,1.0395218842399485
2005-03-07,1.0461837124783833
2005-03-08,1.0756483735749394
2005-03-09,1.0844803682919817
2005-03-10,1.1002199897928162
2005-03-11,1.0768692290974318
2005-03-14,1.0894630092704292
2005-03-15,1.127061012433828
2005-03-16,1.111852491302791
2005-03-17,1.1259669247219366
2005-03-18,1.123580997255584
2005-03-21,1.1077404771835289
2005-03-22,1.104687861213524
2005-03-23,1.0866274793870634
2005-03-24,1.048523489722565
2005-03-28,1.0286443975641513
2005-03-29,0.9917071257746704
2005-03-30,1.0121847458570545
2005-03-31,0.9751917779447012
2005-04-01,0.09015042874463768
2005-04-04,0.9521634555649063
2005-04-05,0.9663260438286763
2005-04-06,0.9534374499165807
2005-04-07,0.9678015200594859
2005-04-08,0.9292674565522084
2005-04-11,0.916641986471819
2005-04-12,0.9908052356435125
2005-04-13,0.993308449169677
2005-04-14,0.9762140795468005
2005-04-15,0.9382351979927603
2005-04-18,0.9419686289344529
2005-04-19,0.9242513532111191
2005-04-20,0.9340263628109179
2005-04-21,0.9604157913337735
2005-04-22,0.9489109693478863
2005-04-25,0.9726649292188427
2005-04-26,0.9721410256822329
2005-04-27,0.9705046258657725
2005-04-28,0.9899579685670027
2005-04-29,0.9736081148147807
2005-05-02,0.9714219703150754
2005-05-03,0.9604562272778855
2005-05-04,0.960152847594512
2005-05-05,0.9402447862149963
2005-05-06,0.9286749312289464
2005-05-09,0.9165029132104987
2005-05-10,0.8952437450869707
2005-05-11,0.9107825559433949
2005-05-12,0.9076567402477337
2005-05-13,0.9437560322820524
2005-05-16,0.9275385777025157
2005-05-17,0.9222563649771972
2005-05-18,0.9110394245460894
2005-05-19,0.9279715845783045
2005-05-20,0.9271503730068726
2005-05-23,0.9389027093690971
2005-05-24,0.9154520154279354
2005-05-25,0.9304158734426309
2005-05-26,0.9283681722965068
2005-05-27,0.9228902930466063
2005-05-31,0.9039285642294792
2005-06-01,0.9144447668024097
2005-06-02,0.8753826796252927
2005-06-03,0.8898420413687531
2005-06-06,0.9157487182845273
2005-06-07,0.9605077691746423
2005-06-08,0.9134158805790679
2005-06-09,0.970942946664172
2005-06-10,0.9411660055430809
2005-06-13,0.9687443287412184
2005-06-14,0.970294632403311
2005-06-15,0.947181338084328
2005-06-16,0.94590290610314
2005-06-17,0.9700393737489165
2005-06-20,0.9742383269729079
2005-06-21,0.973472287058477
2005-06-22,0.4643169495009503
2005-06-23,0.9512939380441987
2005-06-24,0.9925628516788918
2005-06-27,0.9947844215547536
2005-06-28,1.0104621938023124
2005-06-29,0.9842333767915233
2005-06-30,0.9829119238673794
2005-07-01,0.9655943250435847
2005-07-05,0.9516452364046408
2005-07-06,0.7534012436803705
2005-07-07,0.8472377129286718
2005-07-08,1.0293458638565534
2005-07-11,1.0169590564073006
2005-07-12,0.9812372442775514
2005-07-13,0.9731401279886798
2005-07-14,0.9860321634931842
2005-07-15,1.0104788888997704
2005-07-18,0.9598674030675443
2005-07-19,0.9689688363771647
2005-07-20,0.9551496467323949
2005-07-21,0.9662350365497108
2005-07-22,0.9881522881075279
2005-07-25,0.9730404129320335
2005-07-26,0.08499899173298141
2005-07-27,0.08209579219077599
2005-07-28,0.08658194535491162
2005-07-29,0.08065101099926004
2005-08-01,0.08145695441049808
2005-08-02,0.08245008097434633
2005-08-03,0.07963757584414652
2005-08-04,0.07960213997915214
2005-08-05,0.0823192666200632
2005-08-08,0.07942203501071424
2005-08-09,0.08739721253227391
2005-08-10,0.07682204606468618
2005-08-11,0.07570258080367945
2005-08-12,0.07641470150439524
2005-08-15,0.8695618225731107
2005-08-16,0.9198175369609687
2005-08-17,0.9275412749217804
2005-08-18,0.8879847944204244
2005-08-19,0.8973861530146544
2005-08-22,0.0793755442900851
2005-08-23,0.07991525383680906
2005-08-24,0.08125212445874093
2005-08-25,0.07676030264111594
2005-08-26,0.8932782810413499
2005-08-29,0.8652406247959097
2005-08-30,0.8565599535888125
2005-08-31,0.885071388392317
2005-09-01,0.8634660959498521
2005-09-02,0.8675989684026056
2005-09-06,0.07925232860547525
2005-09-07,0.8955542758200685
2005-09-08,0.8414894495863829
2005-09-09,0.8493637139361561
2005-09-12,0.8475432332044007
2005-09-13,0.8991012659250233
2005-09-14,0.91610682704384
2005-09-15,0.9106976983680332
2005-09-16,0.08617776375686448
2005-09-19,0.08336560375905508
2005-09-20,0.8914070836951182
2005-09-21,0.9214301789314254
2005-09-22,0.9307067083723359
2005-09-23,0.9291281579795911
2005-09-26,0.08706684337030086
2005-09-27,0.08542869630815611
2005-09-28,0.0828323798343773
2005-09-29,0.08403706355720392
2005-09-30,0.08253083801868602
2005-10-03,0.08041761922138087
2005-10-04,0.08132180783251226
2005-10-05,1.0096334591419869
2005-10-06,0.08714576577755934
2005-10-07,1.0023304375565179
2005-10-10,1.04267097886887
2005-10-11,1.0093018834913114
2005-10-12,0.9810729021313142
2005-10-13,1.141903762613262
2005-10-14,0.08813623951153333
2005-10-17,0.08631015470700397
2005-10-18,0.08888059491136681
2005-10-19,0.8493061568739477
2005-10-20,0.8261171355677018
2005-10-21,0.8275609502829953
2005-10-24,0.8695153998196166
2005-10-25,0.8906241436256415
2005-10-26,0.8744538369718715
2005-10-27,0.897533969903346
2005-10-28,0.8698282520649487
2005-10-31,0.892895033920937
2005-11-01,0.8734841436265283
2005-11-02,0.8958408846071497
2005-11-03,0.923006370738102
2005-11-04,0.9118837334687162
2005-11-07,0.9017924677091326
2005-11-08,0.929330905253789
2005-11-09,0.9089002169421866
2005-11-10,0.8911615120190904
2005-11-11,0.8862704700610294
2005-11-14,0.907666198514513
2005-11-15,0.9023551732817977
2005-11-16,0.9053168456694973
2005-11-17,0.9390520647377537
2005-11-18,0.9477408943036885
2005-11-21,0.9139314807496749
2005-11-22,0.8983229493711604
2005-11-23,0.9052682498741135
2005-11-25,0.8701438494225274
2005-11-28,0.8601399833621793
2005-11-29,0.8199673723626323
2005-11-30,0.8248798426229932
2005-12-01,0.8524788443199728
2005-12-02,0.8771462863606037
2005-12-05,0.9023594216815037
2005-12-06,0.8887218744483559
2005-12-07,0.8752726921383832
2005-12-08,0.884687381728377
2005-12-09,0.8905863492024448
2005-12-12,0.9857328048405779
2005-12-13,0.858943133522331
2005-12-14,0.8322719350238472
2005-12-15,0.8576953382471626
2005-12-16,0.8965794236715083
2005-12-19,0.9200371155488811
2005-12-20,0.8981869822401621
2005-12-21,0.9203773476976982
2005-12-22,0.9640910062906889
2005-12-23,0.936764787814987
2005-12-27,0.949129436421513
2005-12-28,0.942115443671035
2005-12-29,0.8824466018098148
2005-12-30,0.09911320695778449
2006-01-03,0.9981625203286535
2006-01-04,0.9843652822286297
2006-01-05,0.9510939454039288
2006-01-06,0.9729210777978309
2006-01-09,0.9367913119301329
2006-01-10,0.9845065228698858
2006-01-11,0.9749152191360994
2006-01-12,0.09649884200764404
2006-01-13,0.08916943911352555
2006-01-17,0.0880681483844702
2006-01-18,0.0832313147518151
2006-01-19,0.9210506168388389
2006-01-20,0.08552652885145905
2006-01-23,0.0862327930486982
2006-01-24,0.888660138479262
2006-01-25,0.8814025523940627
2006-01-26,0.07403843174663591
2006-01-27,0.07671084763789024
2006-01-30,0.07461330622671417
2006-01-31,0.06669868289359873
2006-02-01,0.06813545331538076
2006-02-02,0.07229217761161666
2006-02-03,0.07331416734346774
2006-02-06,0.07253692498181298
2006-02-07,0.07402852739810149
2006-02-08,0.06588372445648603
2006-02-09,0.07269189212936299
2006-02-10,0.07228210216901404
2006-02-13,0.07032315761202433
2006-02-14,0.06918012669462958
2006-02-15,0.07068765481583822
2006-02-16,0.06563193451675771
2006-02-17,0.7874295510124685
2006-02-21,0.754470368269762
2006-02-22,0.791063351561863
2006-02-23,0.7500087489100394
2006-02-24,0.7462545870794555
2006-02-27,0.7623767295424104
2006-02-28,0.834443430433268
2006-03-01,0.8091266781065742
2006-03-02,0.8212929528432267
2006-03-03,0.7980101632408896
2006-03-06,0.8249291312974053
2006-03-07,0.8039353331477752
2006-03-08,0.7892440354456554
2006-03-09,0.7512668473747973
2006-03-10,0.7599316309173405
2006-03-13,0.7735890753063264
2006-03-14,0.7991085026546407
2006-03-15,0.7809460831577174
2006-03-16,0.7789110174125592
2006-03-17,0.779640432624684
2006-03-20,0.7736961367566418
2006-03-21,0.0730573491554009
2006-03-22,0.7207050019381911
2006-03-23,0.7531329830005554
2006-03-24,0.06747676373971702
