lambda1,delta_lambda,q_stop,regime,stop_reason,rs_value,date
0.0,0.9304345758667071,0.1,Degenerate,gap,0.9748098352796949,2002-08-27
0.0,0.28934711280710745,0.05,Degenerate,gap,0.9920973839635115,2002-08-28
0.0,0.8341454937910369,0.1,Degenerate,gap,0.9773870098782528,2002-08-29
0.0,0.9793819995230852,0.1,Degenerate,gap,0.9735023651859757,2002-08-30
0.0,0.27608288249868723,0.05,Degenerate,gap,0.9924582855377289,2002-09-03
0.0,0.2782693987753251,0.05,Degenerate,gap,0.9923987843829696,2002-09-04
0.0,0.7250610027049501,0.1,Degenerate,gap,0.9803148859385998,2002-09-05
0.0,0.5805033090044134,0.1,Degenerate,gap,0.9842083956603326,2002-09-06
0.0,0.6173545181549915,0.1,Degenerate,gap,0.9832143808813855,2002-09-09
0.0,0.827042959183139,0.1,Degenerate,gap,0.9775773786242672,2002-09-10
0.0,0.8006766146633221,0.1,Degenerate,gap,0.97828439830704,2002-09-11
0.0,0.8656374309196132,0.1,Degenerate,gap,0.9765433801452937,2002-09-12
9.320841889951953e-16,0.5944251564901925,0.1,Degenerate,gap,0.9838327533677619,2002-09-13
0.0,0.5821865593776254,0.1,Degenerate,gap,0.9841629702144102,2002-09-16
0.0,0.6796892022236084,0.1,Degenerate,gap,0.9815352663594318,2002-09-17
0.0,0.4007215343536326,0.1,Degenerate,gap,0.9890722109373878,2002-09-18
0.0,0.534125309796491,0.1,Degenerate,gap,0.9854608118905176,2002-09-19
0.0,0.5089249230054904,0.1,Degenerate,gap,0.9861420047086784,2002-09-20
0.0,0.5268172541265457,0.1,Degenerate,gap,0.9856583078238201,2002-09-23
0.0,0.37493927314058356,0.1,Degenerate,gap,0.9897716920053361,2002-09-24
2.525347691410932e-16,0.4015135173654743,0.1,Degenerate,gap,0.989050732010124,2002-09-25
0.0,0.4642637557129501,0.1,Degenerate,gap,0.987350399698828,2002-09-26
0.0,0.5941362364968517,0.1,Degenerate,gap,0.9838405476123523,2002-09-27
0.0,0.6111662539029376,0.1,Degenerate,gap,0.9833812313215822,2002-09-30
0.0,0.41807988760990517,0.1,Degenerate,gap,0.9886015516777703,2002-10-01
0.0,0.47202368322445387,0.1,Degenerate,gap,0.9871403334869913,2002-10-02
0.0,0.40751851754887836,0.1,Degenerate,gap,0.988887888942197,2002-10-03
0.0,0.378740430704443,0.1,Degenerate,gap,0.9896685342924549,2002-10-04
0.0,0.5117632170531465,0.1,Degenerate,gap,0.9860652591271092,2002-10-07
0.0,0.5837535042667719,0.1,Degenerate,gap,0.9841206853590331,2002-10-08
0.0,0.5767718373226309,0.1,Degenerate,gap,0.9843091034051474,2002-10-09
0.0,0.5362062532901972,0.1,Degenerate,gap,0.9854045828474364,2002-10-10
0.0,0.5560871781035323,0.1,Degenerate,gap,0.984867543351292,2002-10-11
0.0,0.7068618699717916,0.1,Degenerate,gap,0.9808042117147643,2002-10-14
0.0,0.7920711494220085,0.1,Degenerate,gap,0.9785152665295783,2002-10-15
0.0,0.8397863985869269,0.1,Degenerate,gap,0.9772358435088637,2002-10-16
0.0,0.6835467851624466,0.1,Degenerate,gap,0.9814314486007545,2002-10-17
0.0,0.6631295453060033,0.1,Degenerate,gap,0.9819810552941546,2002-10-18
0.0,0.6497056551382007,0.1,Degenerate,gap,0.9823425774084126,2002-10-21
0.0,0.6842188010299821,0.1,Degenerate,gap,0.9814133639996675,2002-10-22
0.0,0.608282525899962,0.1,Degenerate,gap,0.9834589932133435,2002-10-23
0.0,0.5787982245878139,0.1,Degenerate,gap,0.9842544124736295,2002-10-24
0.0,0.5133255883888711,0.1,Degenerate,gap,0.9860230161950442,2002-10-25
0.0,0.5505306663014743,0.1,Degenerate,gap,0.9850176108309487,2002-10-28
0.0,0.43978748732318923,0.1,Degenerate,gap,0.9880132808896859,2002-10-29
0.0,0.39174048928315885,0.1,Degenerate,gap,0.9893158134645471,2002-10-30
0.0,0.36187872017323175,0.1,Degenerate,gap,0.9901262177668648,2002-10-31
0.0,0.35234757968649494,0.1,Degenerate,gap,0.9903850185704333,2002-11-01
0.0,0.33220262274523465,0.1,Degenerate,gap,0.990932240882114,2002-11-04
0.0,0.8536590423208282,0.2,Degenerate,gap,0.9768641803966208,2002-11-05
0.0,0.941932479209847,0.2,Degenerate,gap,0.9745025487428064,2002-11-06
0.0,0.30332605481564623,0.1,Degenerate,gap,0.9917171780975803,2002-11-07
0.0,0.22213392607730878,0.1,Degenerate,gap,0.9939275162989681,2002-11-08
0.0,0.29609976264867266,0.1,Degenerate,gap,0.9919137040082482,2002-11-11
0.0,0.24326910291967302,0.1,Degenerate,gap,0.9933516678536835,2002-11-12
0.0,0.2168855843992851,0.1,Degenerate,gap,0.9940705642040508,2002-11-13
0.0,0.9841015389903741,0.2,Degenerate,gap,0.9733763908815353,2002-11-14
0.0,0.27245749614064235,0.1,Degenerate,gap,0.992556950188176,2002-11-15
0.0,0.9873309632614339,0.2,Degenerate,gap,0.9732902002383778,2002-11-18
0.0,0.8782035478480587,0.2,Degenerate,gap,0.9762069528268125,2002-11-19
0.0,0.8564737671042014,0.2,Degenerate,gap,0.9767887881301061,2002-11-20
0.0,0.7498591710682155,0.2,Degenerate,gap,0.9796485227583855,2002-11-21
0.0,0.6601355220991745,0.2,Degenerate,gap,0.9820616765457091,2002-11-22
0.0,0.657382057237059,0.2,Degenerate,gap,0.9821358260298935,2002-11-25
0.0,0.6401015877519975,0.2,Degenerate,gap,0.9826013086006987,2002-11-26
0.0,0.6710951047654897,0.2,Degenerate,gap,0.9817665957384717,2002-11-27
0.0,0.647469600059906,0.2,Degenerate,gap,0.9824028100923926,2002-11-29
0.0,0.4569107071807453,0.2,Degenerate,gap,0.987549492683991,2002-12-02
0.0,0.5175120916141686,0.2,Degenerate,gap,0.985909831685753,2002-12-03
0.0,0.5743656485598183,0.2,Degenerate,gap,0.9843740488894981,2002-12-04
0.0,0.47369860898152505,0.2,Degenerate,gap,0.9870949980378881,2002-12-05
0.0,0.45313622619578425,0.2,Degenerate,gap,0.9876517070698101,2002-12-06
0.0,0.4851001412814017,0.2,Degenerate,gap,0.9867864464937899,2002-12-09
0.0,0.47302976953383313,0.2,Degenerate,gap,0.987113101358802,2002-12-10
0.0,0.48890773967171974,0.2,Degenerate,gap,0.9866834256563046,2002-12-11
0.0,0.46317398383846276,0.2,Degenerate,gap,0.9873799041015406,2002-12-12
0.0,0.46303816976430806,0.2,Degenerate,gap,0.9873835811834729,2002-12-13
0.0,0.5057425832543352,0.2,Degenerate,gap,0.9862280601601116,2002-12-16
0.0,0.48923112627650284,0.2,Degenerate,gap,0.9866746763953269,2002-12-17
0.0,0.3969393976895174,0.2,Degenerate,gap,0.9891747905783413,2002-12-18
0.0,0.4627668368746887,0.2,Degenerate,gap,0.9873909273943982,2002-12-19
0.0,0.4573950520751671,0.2,Degenerate,gap,0.9875363772052039,2002-12-20
0.0,0.4564977710786634,0.2,Degenerate,gap,0.9875606746358919,2002-12-23
0.0,0.4336074471796043,0.2,Degenerate,gap,0.9881807228552925,2002-12-24
0.0,0.43361474242714226,0.2,Degenerate,gap,0.9881805251811772,2002-12-26
0.0,0.5634836902733986,0.2,Degenerate,gap,0.9846678175379422,2002-12-27
0.0,0.5719410182896801,0.2,Degenerate,gap,0.9844394964634497,2002-12-30
0.0,0.5504264851211338,0.2,Degenerate,gap,0.9850204247223087,2002-12-31
0.0,0.6355904590188927,0.2,Degenerate,gap,0.9827228608098807,2003-01-02
0.0,0.6718617198748483,0.2,Degenerate,gap,0.9817459583614557,2003-01-03
0.0,0.5991682798340336,0.2,Degenerate,gap,0.9837048061369538,2003-01-06
0.0,0.6782104115696137,0.2,Degenerate,gap,0.9815750674385835,2003-01-07
0.0,0.7359521657463108,0.2,Degenerate,gap,0.9800221686008469,2003-01-08
0.0,0.6864336609301701,0.2,Degenerate,gap,0.981353762323019,2003-01-09
0.0,0.6895563850906329,0.2,Degenerate,gap,0.9812697362516244,2003-01-10
0.0,0.7788411479335144,0.2,Degenerate,gap,0.9788703085145904,2003-01-13
0.0,0.5500369992811812,0.2,Degenerate,gap,0.9850309446478281,2003-01-14
0.0,0.5825634756980653,0.2,Degenerate,gap,0.9841527987576828,2003-01-15
0.0,0.5326724669117636,0.2,Degenerate,gap,0.9855000709686121,2003-01-16
0.0,0.700161770410518,0.2,Degenerate,gap,0.9809844208945434,2003-01-17
0.0,0.679582869787052,0.2,Degenerate,gap,0.9815381282020312,2003-01-21
0.0,0.5797740117837289,0.2,Degenerate,gap,0.9842280776682987,2003-01-22
0.0,0.639474451288859,0.2,Degenerate,gap,0.9826182058713964,2003-01-23
0.0,0.7783300802710903,0.2,Degenerate,gap,0.9788840261746877,2003-01-24
0.0,0.7137968504303058,0.2,Degenerate,gap,0.9806177199285436,2003-01-27
0.0,0.6159152466583141,0.2,Degenerate,gap,0.9832531845648775,2003-01-28
0.0,0.5248256070862695,0.2,Degenerate,gap,0.9857121377839054,2003-01-29
0.0,0.5802917202939065,0.2,Degenerate,gap,0.9842141058989138,2003-01-30
0.0,0.8931201574584068,0.2,Degenerate,gap,0.9758077472103086,2003-01-31
0.0,0.8435123270327589,0.2,Degenerate,gap,0.9771360079737461,2003-02-03
0.0,0.7757499359978653,0.2,Degenerate,gap,0.9789532832316309,2003-02-04
0.0,0.6646734040364385,0.2,Degenerate,gap,0.9819394857835344,2003-02-05
0.0,0.6742933942543367,0.2,Degenerate,gap,0.9816805002457799,2003-02-06
0.0,0.5694263221146705,0.2,Degenerate,gap,0.9845073797657198,2003-02-07
0.0,0.5777937619908392,0.2,Degenerate,gap,0.9842815219143397,2003-02-10
0.0,0.5871511673514311,0.2,Degenerate,gap,0.9840290038234898,2003-02-11
0.0,0.6265153576223402,0.2,Degenerate,gap,0.9829674346590876,2003-02-12
0.0,0.5326384334977036,0.2,Degenerate,gap,0.985500990646653,2003-02-13
0.0,0.43519861059408754,0.2,Degenerate,gap,0.9881376091722287,2003-02-14
0.0,0.6706855705347766,0.2,Degenerate,gap,0.9817776206302378,2003-02-18
0.0,0.602606175549324,0.2,Degenerate,gap,0.9836120782295978,2003-02-19
0.0,0.5190071238917959,0.2,Degenerate,gap,0.9858694157813348,2003-02-20
0.0,0.7244459796237506,0.2,Degenerate,gap,0.9803314182703294,2003-02-21
0.0,0.9273613958986332,0.2,Degenerate,gap,0.9748919837785118,2003-02-24
0.0,0.7775825716755753,0.2,Degenerate,gap,0.9789040905350962,2003-02-25
0.0,0.7781144756837038,0.2,Degenerate,gap,0.9788898133142951,2003-02-26
0.0,0.7281096485079231,0.2,Degenerate,gap,0.9802329399210828,2003-02-27
0.0,0.7719419490828594,0.2,Degenerate,gap,0.9790555073857414,2003-02-28
8.014269626094587e-24,0.5085772172395305,0.2,Degenerate,gap,0.9861514068517994,2003-03-03
0.0,0.48585262227702236,0.2,Degenerate,gap,0.9867660860299174,2003-03-04
0.0,0.4228085302120652,0.2,Degenerate,gap,0.9884733767562882,2003-03-05
0.0,0.4624492045304224,0.2,Degenerate,gap,0.9873995272108183,2003-03-06
8.065707047349117e-18,0.47455230482933575,0.2,Degenerate,gap,0.9870718917343548,2003-03-07
0.0,0.5017441835422842,0.2,Degenerate,gap,0.9863361937962745,2003-03-10
0.0,0.4828620988166445,0.2,Degenerate,gap,0.9868470054332965,2003-03-11
0.0,0.5345525736604999,0.2,Degenerate,gap,0.9854492665588038,2003-03-12
0.0,0.7738079096069026,0.2,Degenerate,gap,0.9790054149565507,2003-03-13
0.0,0.6055422560282824,0.2,Degenerate,gap,0.9835328923466841,2003-03-14
0.0,0.44963065843828376,0.1,Degenerate,gap,0.9877466486585049,2003-03-17
0.0,0.4468802777930993,0.1,Degenerate,gap,0.9878211438398143,2003-03-18
0.0,0.4017059092269647,0.1,Degenerate,gap,0.989045514328725,2003-03-19
0.0,0.33511525695490774,0.1,Degenerate,gap,0.9908531027128425,2003-03-20
0.0,0.3801702581729598,0.1,Degenerate,gap,0.9896297337031347,2003-03-21
0.0,0.3468839339569708,0.1,Degenerate,gap,0.9905334044457179,2003-03-24
0.0,0.3251873802365884,0.1,Degenerate,gap,0.9911228755383633,2003-03-25
0.0,0.34337772689737145,0.1,Degenerate,gap,0.9906286404136105,2003-03-26
0.0,0.2651746292423778,0.1,Degenerate,gap,0.9927551825746395,2003-03-27
0.0,0.24756799356357456,0.1,Degenerate,gap,0.9932345812352562,2003-03-28
0.0,0.25558840473924305,0.1,Degenerate,gap,0.993016170416181,2003-03-31
0.0,0.3618316405504566,0.1,Degenerate,gap,0.9901274959622702,2003-04-01
0.0,0.3263678879150905,0.1,Degenerate,gap,0.9910907934430976,2003-04-02
0.0,0.39753939724676074,0.1,Degenerate,gap,0.9891585165962411,2003-04-03
0.0,0.46351738631092515,0.1,Degenerate,gap,0.9873706067533932,2003-04-04
0.0,0.45684907352670795,0.1,Degenerate,gap,0.9875511616619079,2003-04-07
0.0,0.4296932457339286,0.1,Degenerate,gap,0.9882867888804382,2003-04-08
0.0,0.4497792734179217,0.1,Degenerate,gap,0.9877426235211665,2003-04-09
0.0,0.471597801637779,0.1,Degenerate,gap,0.9871518612153255,2003-04-10
0.0,0.39865249257308627,0.1,Degenerate,gap,0.9891283264606806,2003-04-11
0.0,0.4360621617159711,0.1,Degenerate,gap,0.9881142114394326,2003-04-14
0.0,0.4250100526258113,0.1,Degenerate,gap,0.9884137078034048,2003-04-15
0.0,0.5564765226912918,0.1,Degenerate,gap,0.9848570289854014,2003-04-16
0.0,0.738750351373831,0.1,Degenerate,gap,0.9799469770231862,2003-04-17
0.0,0.623172170932996,0.1,Degenerate,gap,0.9830575488322798,2003-04-21
0.0,0.4439115610886943,0.1,Degenerate,gap,0.9879015590474244,2003-04-22
0.0,0.3983209427347758,0.1,Degenerate,gap,0.9891373188866424,2003-04-23
0.0,0.4069814863570149,0.1,Degenerate,gap,0.9889024510151933,2003-04-24
0.0,0.46764591468161165,0.1,Degenerate,gap,0.9872588369922962,2003-04-25
0.0,0.4756271560521666,0.1,Degenerate,gap,0.9870428003641643,2003-04-28
0.0,0.4598712081458303,0.1,Degenerate,gap,0.9874693285903495,2003-04-29
0.0,0.4842693300712884,0.1,Degenerate,gap,0.9868089268872138,2003-04-30
0.0,0.42551084713200904,0.1,Degenerate,gap,0.9884001350246212,2003-05-01
0.0,0.36209565201037774,0.1,Degenerate,gap,0.9901203281641553,2003-05-02
0.0,0.3500382345198623,0.1,Degenerate,gap,0.9904477348228401,2003-05-05
0.0,0.8964050641866065,0.2,Degenerate,gap,0.9757198568626547,2003-05-06
0.0,0.8936008287122251,0.2,Degenerate,gap,0.9757948859660337,2003-05-07
0.0,0.961927868407949,0.2,Degenerate,gap,0.9739683938316346,2003-05-08
0.0,0.7088358511936974,0.2,Degenerate,gap,0.9807511248566991,2003-05-09
0.0,0.7588294887412402,0.2,Degenerate,gap,0.979407588732416,2003-05-12
0.0,0.463744969785226,0.2,Degenerate,gap,0.9873644451605137,2003-05-13
8.188912267417176e-19,0.4278322169787609,0.2,Degenerate,gap,0.9883372225526498,2003-05-14
0.0,0.5231512061054181,0.2,Degenerate,gap,0.9857573955361751,2003-05-15
0.0,0.48168764415670856,0.2,Degenerate,gap,0.9868787863567988,2003-05-16
0.0,0.5683764175413372,0.2,Degenerate,gap,0.9845357229402939,2003-05-19
0.0,0.3776771289590339,0.2,Degenerate,gap,0.9896973896232457,2003-05-20
0.0,0.32002058687065726,0.2,Degenerate,gap,0.9912633032422905,2003-05-21
0.0,0.34582757505281025,0.2,Degenerate,gap,0.9905620964145427,2003-05-22
0.0,0.38489834700179393,0.2,Degenerate,gap,0.98950144050027,2003-05-23
6.002003157201836e-17,0.36397186173110946,0.2,Degenerate,gap,0.9900693913680797,2003-05-27
0.0,0.2886861015678957,0.2,Degenerate,gap,0.9921153660681742,2003-05-28
1.903811377695188e-18,0.31421860421829806,0.2,Degenerate,gap,0.9914210184014814,2003-05-29
0.0,0.373684204576747,0.2,Degenerate,gap,0.989805755044222,2003-05-30
0.0,0.36924515032709904,0.2,Degenerate,gap,0.9899262420732428,2003-06-02
0.0,0.32931691052003575,0.2,Degenerate,gap,0.9910106537968238,2003-06-03
0.0,0.3680154304271931,0.2,Degenerate,gap,0.989959622339556,2003-06-04
0.0,0.35765387358522877,0.2,Degenerate,gap,0.990240927454455,2003-06-05
2.3077104405626198e-17,0.33521978795525825,0.2,Degenerate,gap,0.9908502626549381,2003-06-06
0.0,0.40901006478529156,0.2,Degenerate,gap,0.9888474454521513,2003-06-09
0.0,0.39484086728235374,0.2,Degenerate,gap,0.9892317118033848,2003-06-10
0.0,0.41985780665682254,0.2,Degenerate,gap,0.9885533573284546,2003-06-11
0.0,0.3700844638800964,0.2,Degenerate,gap,0.9899034598809792,2003-06-12
0.0,0.4026458207689732,0.2,Degenerate,gap,0.9890200242544599,2003-06-13
0.0,0.5204790700945271,0.2,Degenerate,gap,0.9858296255921519,2003-06-16
0.0,0.5386805717754669,0.2,Degenerate,gap,0.9853377286188912,2003-06-17
0.0,0.4835625416740257,0.2,Degenerate,gap,0.9868280518291958,2003-06-18
0.0,0.5924376139741495,0.2,Degenerate,gap,0.9838863728944038,2003-06-19
0.0,0.5878312483992614,0.2,Degenerate,gap,0.9840106537436104,2003-06-20
1.173784471927182e-17,0.6109077194136813,0.2,Degenerate,gap,0.9833882026473699,2003-06-23
0.0,0.5147015349602206,0.2,Degenerate,gap,0.9859858152590465,2003-06-24
0.0,0.5368264494285376,0.2,Degenerate,gap,0.9853878251872459,2003-06-25
0.0,0.5873720587090139,0.2,Degenerate,gap,0.9840230436521432,2003-06-26
0.0,0.5820799290661545,0.2,Degenerate,gap,0.9841658477570648,2003-06-27
0.0,0.5576217634064559,0.2,Degenerate,gap,0.9848261020714345,2003-06-30
0.0,0.5461630046091899,0.2,Degenerate,gap,0.9851355864949162,2003-07-01
0.0,0.6208912703119055,0.2,Degenerate,gap,0.9831190342777617,2003-07-02
0.0,0.6014530398218781,0.2,Degenerate,gap,0.9836431799622607,2003-07-03
0.0,0.6349540989939302,0.2,Degenerate,gap,0.9827400087190812,2003-07-07
0.0,0.5851825736857239,0.2,Degenerate,gap,0.984082122731823,2003-07-08
0.0,0.6108887933818752,0.2,Degenerate,gap,0.983388712985607,2003-07-09
0.0,0.7100291434969261,0.2,Degenerate,gap,0.9807190346890424,2003-07-10
0.0,0.7433700186303897,0.2,Degenerate,gap,0.9798228520397544,2003-07-11
0.0,0.6948523727132068,0.2,Degenerate,gap,0.9811272485865388,2003-07-14
0.0,0.7500862235159016,0.2,Degenerate,gap,0.9796424236189655,2003-07-15
0.0,0.5932575398590944,0.2,Degenerate,gap,0.9838642527428773,2003-07-16
0.0,0.7285007399523838,0.2,Degenerate,gap,0.980222428081705,2003-07-17
0.0,0.7476944162438858,0.2,Degenerate,gap,0.9797066748487349,2003-07-18
0.0,0.8537674641848094,0.2,Degenerate,gap,0.97686127621451,2003-07-21
0.0,0.8105304297844859,0.2,Degenerate,gap,0.9780201061331175,2003-07-22
0.0,0.7040060909351561,0.2,Degenerate,gap,0.9808810181067535,2003-07-23
0.0,0.6176634686278245,0.2,Degenerate,gap,0.9832060515779503,2003-07-24
0.0,0.6289724732280784,0.2,Degenerate,gap,0.9829012094212007,2003-07-25
0.0,0.49756516367816456,0.2,Degenerate,gap,0.9864492248367872,2003-07-28
0.0,0.5186575758419762,0.2,Degenerate,gap,0.9858788651282933,2003-07-29
0.0,0.4239146511015462,0.2,Degenerate,gap,0.9884433965634724,2003-07-30
0.0,0.36827019192443733,0.2,Degenerate,gap,0.9899527068457942,2003-07-31
0.0,0.46322452530192665,0.2,Degenerate,gap,0.9873785357262198,2003-08-01
0.0,0.4832800474456018,0.2,Degenerate,gap,0.9868356959261111,2003-08-04
0.0,0.4833332038985264,0.2,Degenerate,gap,0.9868342575450237,2003-08-05
0.0,0.4426580925988105,0.2,Degenerate,gap,0.9879355143802887,2003-08-06
0.0,0.9785867726350621,0.4,Degenerate,gap,0.9735235930471522,2003-08-07
0.0,0.9963890102349945,0.4,Degenerate,gap,0.9730484892338659,2003-08-08
0.0,0.9017411688063323,0.4,Degenerate,gap,0.9755771019232802,2003-08-11
0.0,0.7188105502738558,0.4,Degenerate,gap,0.9804829162785341,2003-08-12
0.0,0.7840939459470129,0.4,Degenerate,gap,0.9787293283486465,2003-08-13
0.0,0.815079617552556,0.4,Degenerate,gap,0.9778981150756406,2003-08-14
0.0,0.7263805963942956,0.4,Degenerate,gap,0.9802794151040081,2003-08-15
0.0,0.8230580804711125,0.4,Degenerate,gap,0.9776842012908071,2003-08-18
0.0,0.6181477393500222,0.4,Degenerate,gap,0.9831929957833221,2003-08-19
0.0,0.5832264449622597,0.4,Degenerate,gap,0.9841349081366692,2003-08-20
0.0,0.5879728821185355,0.4,Degenerate,gap,0.9840068321979419,2003-08-21
0.0,0.7416704758809759,0.4,Degenerate,gap,0.9798685149107439,2003-08-22
0.0,0.7313003440974973,0.4,Degenerate,gap,0.9801471830151746,2003-08-25
0.0,0.7664492733953984,0.4,Degenerate,gap,0.9792029752579602,2003-08-26
6.166209739870318e-17,0.7504134439472865,0.4,Degenerate,gap,0.979633633809006,2003-08-27
0.0,0.7440436473034941,0.4,Degenerate,gap,0.9798047537492591,2003-08-28
0.0,0.7519783765052175,0.4,Degenerate,gap,0.9795915976106859,2003-08-29
0.0,0.6612025540258271,0.4,Degenerate,gap,0.9820329433942993,2003-09-02
0.0,0.6531216517142335,0.4,Degenerate,gap,0.9822505677343988,2003-09-03
0.0,0.6592218064681651,0.4,Degenerate,gap,0.9820862818474697,2003-09-04
0.0,0.5995477042380098,0.4,Degenerate,gap,0.9836945717641794,2003-09-05
0.0,0.598714317503092,0.4,Degenerate,gap,0.9837170511922451,2003-09-08
0.0,0.6885328991430167,0.4,Degenerate,gap,0.9812972753565057,2003-09-09
0.0,0.8310850567462564,0.4,Degenerate,gap,0.9774690340157833,2003-09-10
0.0,0.8885210291954452,0.4,Degenerate,gap,0.975930813924392,2003-09-11
0.0,0.7650178034679187,0.4,Degenerate,gap,0.9792414111454473,2003-09-12
0.0,0.6502948888784682,0.4,Degenerate,gap,0.9823267058159477,2003-09-15
0.0,0.5588534735929305,0.4,Degenerate,gap,0.9847928411568567,2003-09-16
0.0,0.5851570347137954,0.4,Degenerate,gap,0.9840828118732249,2003-09-17
0.0,0.5710904266784532,0.4,Degenerate,gap,0.9844624573486099,2003-09-18
0.0,0.6195833741887823,0.4,Degenerate,gap,0.983154292513856,2003-09-19
0.0,0.6793449519504975,0.4,Degenerate,gap,0.9815445315784185,2003-09-22
0.0,0.6969157007802971,0.4,Degenerate,gap,0.9810717406894217,2003-09-23
0.0,0.3299456570159038,0.2,Degenerate,gap,0.990993568458063,2003-09-24
0.0,0.3462355711275868,0.2,Degenerate,gap,0.9905510146556152,2003-09-25
0.0,0.4247923890110847,0.2,Degenerate,gap,0.9884196070877537,2003-09-26
0.0,0.4555789926604408,0.2,Degenerate,gap,0.9875855548137422,2003-09-29
0.0,0.4474721136182823,0.2,Degenerate,gap,0.9878051132507544,2003-09-30
0.0,0.5272652775228325,0.2,Degenerate,gap,0.9856461991146032,2003-10-01
0.0,0.5124175486853795,0.2,Degenerate,gap,0.986047567282559,2003-10-02
0.0,0.48214532892297096,0.2,Degenerate,gap,0.9868664012150118,2003-10-03
0.0,0.5670401895709655,0.2,Degenerate,gap,0.9845717968679688,2003-10-06
0.0,0.547781994454958,0.2,Degenerate,gap,0.9850918540327072,2003-10-07
0.0,0.4543263484498567,0.2,Degenerate,gap,0.9876194769629462,2003-10-08
0.0,0.39540536762979006,0.2,Degenerate,gap,0.9892163997893186,2003-10-09
0.0,0.42736705357901505,0.2,Degenerate,gap,0.9883498288310685,2003-10-10
2.2310513144346043e-16,0.4318720991588505,0.2,Degenerate,gap,0.9882277454653948,2003-10-13
0.0,0.4465453225922637,0.2,Degenerate,gap,0.9878302166217885,2003-10-14
0.0,0.49602354466428683,0.2,Degenerate,gap,0.9864909246788565,2003-10-15
0.0,0.5076230849376201,0.2,Degenerate,gap,0.9861772075415068,2003-10-16
0.0,0.5585432932407175,0.2,Degenerate,gap,0.9848012171140951,2003-10-17
0.0,0.41199120652260757,0.2,Degenerate,gap,0.9887666163774157,2003-10-20
0.0,0.39018922572261655,0.2,Degenerate,gap,0.9893578961276702,2003-10-21
0.0,0.433996894233253,0.2,Degenerate,gap,0.9881701703417508,2003-10-22
0.0,0.43004675094652517,0.2,Degenerate,gap,0.988277209219367,2003-10-23
0.0,0.42025414123569665,0.2,Degenerate,gap,0.9885426141409133,2003-10-24
0.0,0.3757708549394053,0.2,Degenerate,gap,0.9897491232042279,2003-10-27
0.0,0.33348099575591605,0.2,Degenerate,gap,0.9908975058762026,2003-10-28
0.0,0.2798257428792976,0.2,Degenerate,gap,0.9923564341290632,2003-10-29
0.0,0.972287603344812,0.4,Degenerate,gap,0.9736917600195845,2003-10-30
0.0,0.9625379634646046,0.4,Degenerate,gap,0.9739521004145749,2003-10-31
0.0,0.30257094956876296,0.2,Degenerate,gap,0.9917377120833623,2003-11-03
0.0,0.9846707877051407,0.4,Degenerate,gap,0.9733611975535065,2003-11-04
0.0,0.7416935563903299,0.4,Degenerate,gap,0.9798678947753895,2003-11-05
0.0,0.7665705158606775,0.4,Degenerate,gap,0.9791997198891521,2003-11-06
0.0,0.7411762434861219,0.4,Degenerate,gap,0.9798817942171236,2003-11-07
0.0,0.8527372695798625,0.4,Degenerate,gap,0.9768888712995153,2003-11-10
0.0,0.8621149133675162,0.4,Degenerate,gap,0.9766377078175106,2003-11-11
6.597459354036866e-17,0.9883482996782402,0.4,Degenerate,gap,0.9732630499578693,2003-11-12
0.0,0.9581492428303524,0.4,Degenerate,gap,0.9740693132316461,2003-11-13
0.0,0.32275496918971425,0.2,Degenerate,gap,0.9911889832900707,2003-11-14
0.0,0.9865354282786228,0.4,Degenerate,gap,0.973311431695766,2003-11-17
0.0,0.3571253370453529,0.2,Degenerate,gap,0.9902552787951089,2003-11-18
0.0,0.8403736085549798,0.4,Degenerate,gap,0.9772201086537747,2003-11-19
0.0,0.8377873093658151,0.4,Degenerate,gap,0.9772894129240718,2003-11-20
0.0,0.7675552234312205,0.4,Degenerate,gap,0.9791732808218033,2003-11-21
0.0,0.9090668179923485,0.4,Degenerate,gap,0.9753811554125595,2003-11-24
0.0,0.8818437876120644,0.4,Degenerate,gap,0.9761095158842318,2003-11-25
0.0,0.5883660925799875,0.4,Degenerate,gap,0.9839962227136702,2003-11-26
0.0,0.5873548793696208,0.4,Degenerate,gap,0.9840235071900632,2003-11-28
0.0,0.6212801393097476,0.4,Degenerate,gap,0.9831085513993881,2003-12-01
0.0,0.6189653764147791,0.4,Degenerate,gap,0.9831709529247108,2003-12-02
0.0,0.5953533197782215,0.4,Degenerate,gap,0.9838077145641503,2003-12-03
0.0,0.5818096001053928,0.4,Degenerate,gap,0.9841731429353765,2003-12-04
0.0,0.6139407023177916,0.4,Degenerate,gap,0.9833064220395334,2003-12-05
0.0,0.6456172148327567,0.4,Degenerate,gap,0.9824527106468762,2003-12-08
3.863870599804798e-17,0.6420949462323849,0.4,Degenerate,gap,0.9825476024143663,2003-12-09
0.0,0.6590479125764839,0.4,Degenerate,gap,0.9820909646780306,2003-12-10
0.0,0.808462266718024,0.4,Degenerate,gap,0.9780755710431189,2003-12-11
2.4196965895410714e-16,0.8748226576638106,0.4,Degenerate,gap,0.9762974565672998,2003-12-12
0.0,0.841536022873207,0.4,Degenerate,gap,0.9771889613928172,2003-12-15
0.0,0.8158412485207052,0.4,Degenerate,gap,0.977877692660259,2003-12-16
0.0,0.8600186180951507,0.4,Degenerate,gap,0.9766938477469014,2003-12-17
