Unnamed: 0,0,regime
2003-03-06,0.7701151318353646,Rigid
2003-03-07,0.7566457820208348,Rigid
2003-03-10,0.775046428695375,Rigid
2003-03-11,0.7809043207723767,Rigid
2003-03-12,0.773595010511524,Rigid
2003-03-13,0.7213147385519826,Rigid
2003-03-14,0.6461606761048652,Rigid
2003-03-17,0.621239007974892,Rigid
2003-03-18,0.7286005912922463,Rigid
2003-03-19,0.7320116805774532,Rigid
2003-03-20,0.7230620475618516,Rigid
2003-03-21,0.7598068849310295,Rigid
2003-03-24,0.2294423486223619,Rigid
2003-03-25,0.2421496876185123,Rigid
2003-03-26,0.2094765350337327,Rigid
2003-03-27,0.6699816394747501,Rigid
2003-03-28,0.6105196075851422,Rigid
2003-03-31,0.7117812338273649,Rigid
2003-04-01,0.6845119911807265,Rigid
2003-04-02,0.5413043709569397,Rigid
2003-04-03,0.6235294174120224,Rigid
2003-04-04,0.6318949121388806,Rigid
2003-04-07,0.6129578900763161,Rigid
2003-04-08,0.6226467681894531,Rigid
2003-04-09,0.6407890342914346,Rigid
2003-04-10,0.6319360972125279,Rigid
2003-04-11,0.6494066197762224,Rigid
2003-04-14,0.6637665229140609,Rigid
2003-04-15,0.6400653910100095,Rigid
2003-04-16,0.6304051025120145,Rigid
2003-04-17,0.7197077241730412,Rigid
2003-04-21,0.7065796332176828,Rigid
2003-04-22,0.6338012449218012,Rigid
2003-04-23,0.6275865564500233,Rigid
2003-04-24,0.6969735809228346,Rigid
2003-04-25,0.6167369498015176,Rigid
2003-04-28,0.6302001421411969,Rigid
2003-04-29,0.6913782339644825,Rigid
2003-04-30,0.6902403325343613,Rigid
2003-05-01,0.7335481608043939,Rigid
2003-05-02,0.7432487333195118,Rigid
2003-05-05,0.7347623018606284,Rigid
2003-05-06,0.7389569804491833,Rigid
2003-05-07,0.7157528697067146,Rigid
2003-05-08,0.713569540463918,Rigid
2003-05-09,0.7012100042755712,Rigid
2003-05-12,0.6891643909945582,Rigid
2003-05-13,0.70502018635743,Rigid
2003-05-14,0.6908660914083546,Rigid
2003-05-15,0.6364833277812253,Rigid
2003-05-16,0.7478857646682969,Rigid
2003-05-19,0.7436015605892552,Rigid
2003-05-20,0.7625328530652662,Rigid
2003-05-21,0.7533722306552074,Rigid
2003-05-22,0.7681248461717864,Rigid
2003-05-23,0.7762103737348408,Rigid
2003-05-27,0.8047429778760538,Rigid
2003-05-28,0.8192238838295609,Rigid
2003-05-29,0.82072269767147,Rigid
2003-05-30,0.8259495696928435,Rigid
2003-06-02,0.833638059573511,Rigid
2003-06-03,0.8320886891343868,Rigid
2003-06-04,0.7982338720613789,Rigid
2003-06-05,0.8115559995658924,Rigid
2003-06-06,0.8106293289753218,Rigid
2003-06-09,0.7873531179946712,Rigid
2003-06-10,0.7873099489312321,Rigid
2003-06-11,0.8292350698224995,Rigid
2003-06-12,0.8199484636338236,Rigid
2003-06-13,0.821890929744824,Rigid
2003-06-16,0.8225278304425651,Rigid
2003-06-17,0.7991543429517189,Rigid
2003-06-18,0.8013021501035447,Rigid
2003-06-19,0.8043730535760268,Rigid
2003-06-20,0.8089706979421364,Rigid
2003-06-23,0.8740998992830515,Rigid
2003-06-24,0.9834064412819954,Rigid
2003-06-25,0.979862382974421,Rigid
2003-06-26,1.0139460255617787,Rigid
2003-06-27,0.9855305958962736,Rigid
2003-06-30,0.9361600615368052,Rigid
2003-07-01,0.9157884968872088,Rigid
2003-07-02,0.9321294163492424,Rigid
2003-07-03,0.9532142462764116,Rigid
2003-07-07,0.96873408171381,Rigid
2003-07-08,0.9866359406916886,Rigid
2003-07-09,0.966039551190532,Rigid
2003-07-10,1.0016142255063172,Rigid
2003-07-11,1.0111312831202608,Rigid
2003-07-14,0.9796524140980654,Rigid
2003-07-15,0.9389720792766608,Rigid
2003-07-16,0.9422028145822676,Rigid
2003-07-17,0.9990893987566952,Rigid
2003-07-18,1.0619159976849213,Rigid
2003-07-21,1.0476122296906722,Rigid
2003-07-22,1.0433182566558774,Rigid
2003-07-23,1.0271101099656634,Rigid
2003-07-24,1.01641286519841,Rigid
2003-07-25,1.0391754396422137,Rigid
2003-07-28,1.009792176514739,Rigid
2003-07-29,0.9812684916769474,Rigid
2003-07-30,0.998641013431024,Rigid
2003-07-31,0.9585426933508714,Rigid
2003-08-01,1.0058026283530734,Rigid
2003-08-04,1.04610707730277,Rigid
2003-08-05,1.068122152389128,Rigid
2003-08-06,1.0686144065867984,Rigid
2003-08-07,1.0484341158339137,Rigid
2003-08-08,1.0333417224980048,Rigid
2003-08-11,1.0424866875114622,Rigid
2003-08-12,0.9389368274180108,Rigid
2003-08-13,0.9714786657802102,Rigid
2003-08-14,0.917923557444524,Rigid
2003-08-15,0.9641040757072192,Rigid
2003-08-18,0.9413815506195476,Rigid
2003-08-19,0.9564445601866228,Rigid
2003-08-20,0.9404555630492738,Rigid
2003-08-21,0.9428508297597208,Rigid
2003-08-22,1.0491225626856282,Rigid
2003-08-25,1.067791662501505,Rigid
2003-08-26,1.0230637732719867,Rigid
2003-08-27,0.9987260901761368,Rigid
2003-08-28,0.0926014357744524,Rigid
2003-08-29,0.096455550372535,Rigid
2003-09-02,1.0335642096182318,Rigid
2003-09-03,0.9580414453019992,Rigid
2003-09-04,0.992246814268,Rigid
2003-09-05,0.986181586369812,Rigid
2003-09-08,1.028316757225903,Rigid
2003-09-09,1.027567188322197,Rigid
2003-09-10,0.980093967712429,Rigid
2003-09-11,0.9607618434722732,Rigid
2003-09-12,0.967156410262255,Rigid
2003-09-15,0.9380869344478852,Rigid
2003-09-16,0.9429054058902095,Rigid
2003-09-17,0.9017169420192188,Rigid
2003-09-18,0.8852669476822752,Rigid
2003-09-19,0.8574553341081723,Rigid
2003-09-22,0.8226698234494055,Rigid
2003-09-23,0.8640944804356969,Rigid
2003-09-24,0.873582628005249,Rigid
2003-09-25,0.8437297998443306,Rigid
2003-09-26,0.8731946689483909,Rigid
2003-09-29,0.8732019043941002,Rigid
2003-09-30,0.8528632824581206,Rigid
2003-10-01,0.9259800906437798,Rigid
2003-10-02,0.9610833499351312,Rigid
2003-10-03,0.9918934439578876,Rigid
2003-10-06,0.9826666740855388,Rigid
2003-10-07,0.9758766833213052,Rigid
2003-10-08,0.6022763904204413,Rigid
2003-10-09,0.9524961307605456,Rigid
2003-10-10,0.8081148747277913,Rigid
2003-10-13,0.908757557259832,Rigid
2003-10-14,0.9217055172857636,Rigid
2003-10-15,0.1023880405518037,Rigid
2003-10-16,0.9555702658403458,Rigid
2003-10-17,0.984456458631681,Rigid
2003-10-20,1.0220245117403486,Rigid
2003-10-21,0.9955263725198304,Rigid
2003-10-22,0.9931252365427872,Rigid
2003-10-23,0.9900204126358414,Rigid
2003-10-24,1.0249303722140586,Rigid
2003-10-27,1.0520007427335163,Rigid
2003-10-28,1.091897416522604,Rigid
2003-10-29,0.0969194265619623,Rigid
2003-10-30,0.0974666290422922,Rigid
2003-10-31,0.9556978629424892,Rigid
2003-11-03,0.9713923312630548,Rigid
2003-11-04,0.994742641798363,Rigid
2003-11-05,0.9359549642701466,Rigid
2003-11-06,0.9028850779192296,Rigid
2003-11-07,0.8921601379349372,Rigid
2003-11-10,0.9269098586121725,Rigid
2003-11-11,0.9796703214557536,Rigid
2003-11-12,1.044173606133965,Rigid
2003-11-13,0.9608323407437328,Rigid
2003-11-14,1.0159470632117795,Rigid
2003-11-17,0.9633437135607176,Rigid
2003-11-18,0.9380602202250524,Rigid
2003-11-19,0.9450616336150244,Rigid
2003-11-20,0.9355106540239286,Rigid
2003-11-21,0.9368883896582796,Rigid
2003-11-24,0.9536423904436746,Rigid
2003-11-25,0.9145292908849196,Rigid
2003-11-26,0.954296010692396,Rigid
2003-11-28,0.9665596180540844,Rigid
2003-12-01,1.0677053652092885,Rigid
2003-12-02,0.9686543445434256,Rigid
2003-12-03,0.95093466074745,Rigid
2003-12-04,0.9408727475152776,Rigid
2003-12-05,0.8328305798668628,Rigid
2003-12-08,0.8473022702165363,Rigid
2003-12-09,0.9523970870711628,Rigid
2003-12-10,0.9856998365206364,Rigid
2003-12-11,0.9845837994777652,Rigid
2003-12-12,0.0966278512996036,Rigid
2003-12-15,1.1003367736066991,Rigid
2003-12-16,1.0450753122768428,Rigid
2003-12-17,1.0594172883513475,Rigid
2003-12-18,0.0938706875439312,Rigid
2003-12-19,1.055827246279188,Rigid
2003-12-22,1.0548783303759632,Rigid
2003-12-23,1.0916524409343478,Rigid
2003-12-24,1.026386375807413,Rigid
2003-12-26,0.9449959763432878,Rigid
2003-12-29,0.9533588117882738,Rigid
2003-12-30,0.9347119550138364,Rigid
2003-12-31,0.9303012556396294,Rigid
2004-01-02,0.96738161770885,Rigid
2004-01-05,0.0786925456314689,Rigid
2004-01-06,1.0710103379571267,Rigid
2004-01-07,1.0574487551297276,Rigid
2004-01-08,1.0430725439268178,Rigid
2004-01-09,1.0988405374520072,Rigid
2004-01-12,1.0540019920796928,Rigid
2004-01-13,1.0612203562019016,Rigid
2004-01-14,1.0485876277266983,Rigid
2004-01-15,0.0772722735454629,Rigid
2004-01-16,0.0766764125670867,Rigid
2004-01-20,0.0718336521241203,Rigid
2004-01-21,0.94404829434572,Rigid
2004-01-22,0.9856993186561211,Rigid
2004-01-23,0.938031594918166,Rigid
2004-01-26,0.9535015157685062,Rigid
2004-01-27,0.0644555678462953,Rigid
2004-01-28,0.0689616080179318,Rigid
2004-01-29,0.9260421791386932,Rigid
2004-01-30,0.0675510272604862,Rigid
2004-02-02,0.0674188106293429,Rigid
2004-02-03,0.066850194990352,Rigid
2004-02-04,0.0630554184507655,Rigid
2004-02-05,0.0643113402259681,Rigid
2004-02-06,0.0712921846077024,Rigid
2004-02-09,0.0710968811962421,Rigid
2004-02-10,0.0641602906710068,Rigid
2004-02-11,0.0666493617329044,Rigid
2004-02-12,0.0688953822015779,Rigid
2004-02-13,0.8968163239055007,Rigid
2004-02-17,0.8711894359108266,Rigid
2004-02-18,0.0647087866594904,Rigid
2004-02-19,0.063270318848589,Rigid
2004-02-20,0.8670626398715615,Rigid
2004-02-23,0.0629795613393684,Rigid
2004-02-24,0.0612112378352836,Rigid
2004-02-25,0.0621759567169093,Rigid
2004-02-26,0.06059572092406,Rigid
2004-02-27,0.7380298794529071,Rigid
2004-03-01,0.0648951413706365,Rigid
2004-03-02,0.8021515925076647,Rigid
2004-03-03,0.0650924647840155,Rigid
2004-03-04,0.0612926976529425,Rigid
2004-03-05,0.0592300772255761,Rigid
2004-03-08,0.060090108335386,Rigid
2004-03-09,0.0612840048292953,Rigid
2004-03-10,0.0642506660725402,Rigid
2004-03-11,0.0666896235529977,Rigid
2004-03-12,0.067381199148914,Rigid
2004-03-15,0.0741879093693724,Rigid
2004-03-16,0.0746489576356318,Rigid
2004-03-17,0.0721164955739605,Rigid
2004-03-18,0.0727220906681811,Rigid
2004-03-19,0.0761627936762471,Rigid
2004-03-22,0.0780507392813909,Rigid
2004-03-23,0.0754685409160316,Rigid
2004-03-24,0.0737760611419921,Rigid
2004-03-25,0.0823164300888545,Rigid
2004-03-26,0.080398426760641,Rigid
2004-03-29,0.0796902892447742,Rigid
2004-03-30,0.6104473232651073,Rigid
2004-03-31,0.9268539361634972,Rigid
2004-04-01,0.9676822908967406,Rigid
2004-04-02,0.0850807102052831,Rigid
2004-04-05,0.9871903601542584,Rigid
2004-04-06,0.9809883134831237,Rigid
2004-04-07,0.985056264704916,Rigid
2004-04-08,1.0207773358013712,Rigid
2004-04-12,1.0205593936433952,Rigid
2004-04-13,1.0345239590132316,Rigid
2004-04-14,1.0303229357656611,Rigid
2004-04-15,1.0471105248835846,Rigid
2004-04-16,0.9794860957126864,Rigid
2004-04-19,1.000255282081357,Rigid
2004-04-20,0.9920375444204832,Rigid
2004-04-21,1.0042591618380765,Rigid
2004-04-22,1.041993399706599,Rigid
2004-04-23,1.0473485122377553,Rigid
2004-04-26,1.0246960070474285,Rigid
2004-04-27,1.035444606650895,Rigid
2004-04-28,0.9598343898968013,Rigid
2004-04-29,0.9823033972459378,Rigid
2004-04-30,1.0105138707940555,Rigid
2004-05-03,1.0191165411792609,Rigid
2004-05-04,0.826012209895482,Rigid
2004-05-05,0.9471750186836608,Rigid
2004-05-06,1.048111867061808,Rigid
2004-05-07,1.039966868175834,Rigid
2004-05-10,1.067268755019322,Rigid
2004-05-11,1.047354275948175,Rigid
2004-05-12,1.0958260467830507,Rigid
2004-05-13,1.0918538681281282,Rigid
2004-05-14,1.0847924871229735,Rigid
2004-05-17,1.1397699015147882,Rigid
2004-05-18,1.1237169156112898,Rigid
2004-05-19,1.113271968003236,Rigid
2004-05-20,1.1397912943292974,Rigid
2004-05-21,1.125271026297066,Rigid
2004-05-24,1.1163825538731742,Rigid
2004-05-25,1.1722328665077884,Rigid
2004-05-26,1.1649894272159442,Rigid
2004-05-27,1.196113982358313,Rigid
2004-05-28,1.2118409492876565,Rigid
2004-06-01,1.212067633977684,Rigid
2004-06-02,1.2343338028902875,Rigid
2004-06-03,1.2266666440125769,Rigid
2004-06-04,1.1442357544110255,Rigid
2004-06-07,1.0993323541578384,Rigid
2004-06-08,1.118273070364332,Rigid
2004-06-09,1.072811994619226,Rigid
2004-06-10,1.083880073180611,Rigid
2004-06-14,1.0656663777933877,Rigid
2004-06-15,1.07589333685971,Rigid
2004-06-16,1.0510184302732903,Rigid
2004-06-17,1.0407276275105686,Rigid
2004-06-18,1.0603923496222694,Rigid
2004-06-21,1.0449688385777052,Rigid
2004-06-22,0.9892840648885174,Rigid
2004-06-23,0.9875226316826528,Rigid
2004-06-24,0.9802651485193848,Rigid
2004-06-25,0.986072760641648,Rigid
2004-06-28,0.9760370147027936,Rigid
2004-06-29,0.9585814387061548,Rigid
2004-06-30,0.9571939826213264,Rigid
2004-07-01,0.948747655767104,Rigid
2004-07-02,0.9493976787960432,Rigid
2004-07-06,0.9305308486196926,Rigid
2004-07-07,0.9413592130750348,Rigid
2004-07-08,0.9326530296729848,Rigid
2004-07-09,0.9233936009117928,Rigid
2004-07-12,0.9201525345653704,Rigid
2004-07-13,0.9284445321089042,Rigid
2004-07-14,0.9200995506454724,Rigid
2004-07-15,0.907399784389104,Rigid
2004-07-16,0.838751942834019,Rigid
2004-07-19,0.8600295832537044,Rigid
2004-07-20,0.8829702181114792,Rigid
2004-07-21,0.9081427946752773,Rigid
2004-07-22,0.9343520606484748,Rigid
2004-07-23,0.9854517495368748,Rigid
2004-07-26,0.0918173394136522,Rigid
2004-07-27,0.0895484611956383,Rigid
2004-07-28,1.0856109593898853,Rigid
2004-07-29,1.0482181419288672,Rigid
2004-07-30,1.1062978385361926,Rigid
2004-08-02,1.051120913683541,Rigid
2004-08-03,0.0897930578457808,Rigid
2004-08-04,0.0835633471802479,Rigid
2004-08-05,0.083611177600662,Rigid
2004-08-06,0.0933504468414997,Rigid
2004-08-09,0.0945527011681913,Rigid
2004-08-10,1.1138476382349614,Rigid
2004-08-11,1.125819584599187,Rigid
2004-08-12,1.1061834957097247,Rigid
2004-08-13,1.136282909439651,Rigid
2004-08-16,1.1443504656723895,Rigid
2004-08-17,1.1577829181976134,Rigid
2004-08-18,1.2156815862289054,Rigid
2004-08-19,1.2410147423960538,Rigid
2004-08-20,1.2307984423541127,Rigid
2004-08-23,1.2128555898449649,Rigid
2004-08-24,1.185370287187126,Rigid
2004-08-25,1.1871639943858012,Rigid
2004-08-26,1.2238438437701826,Rigid
2004-08-27,1.170482432104934,Rigid
2004-08-30,1.1804072162243722,Rigid
2004-08-31,1.1944073764565477,Rigid
2004-09-01,1.1585461485718025,Rigid
2004-09-02,1.1994123936939276,Rigid
2004-09-03,1.1838455939267596,Rigid
2004-09-07,1.2064230615231408,Rigid
2004-09-08,1.2408027040648104,Rigid
2004-09-09,1.2444830412495231,Rigid
2004-09-10,1.2149355429231194,Rigid
2004-09-13,1.2257551564440698,Rigid
2004-09-14,0.0989131636749866,Rigid
2004-09-15,0.1000182474032961,Rigid
2004-09-16,1.247397460096782,Rigid
2004-09-17,1.2614916175697894,Rigid
2004-09-20,1.2620654895328625,Rigid
2004-09-21,1.22829522476054,Rigid
2004-09-22,1.267760509497289,Rigid
2004-09-23,1.2360286511172838,Rigid
2004-09-24,1.228174550161906,Rigid
2004-09-27,1.2222961032536046,Rigid
2004-09-28,1.2584305021495696,Rigid
2004-09-29,1.3206967916680803,Rigid
2004-09-30,1.290047257752233,Rigid
2004-10-01,1.2804325323327932,Rigid
2004-10-04,1.2881487431152827,Rigid
2004-10-05,1.3064068142219112,Rigid
2004-10-06,1.2924112997395203,Rigid
2004-10-07,1.28886981667406,Rigid
2004-10-08,1.2479743601913562,Rigid
2004-10-11,1.2603695853508383,Rigid
2004-10-12,1.2694681879004843,Rigid
2004-10-13,1.2850384848360787,Rigid
2004-10-14,1.1837831735012276,Rigid
2004-10-15,1.1337826461512752,Rigid
2004-10-18,1.129561985675544,Rigid
2004-10-19,0.113976800201974,Rigid
2004-10-20,1.177691695887091,Rigid
2004-10-21,1.1645295482500833,Rigid
2004-10-22,1.1300230490630705,Rigid
2004-10-25,1.145292576044351,Rigid
2004-10-26,1.1863986249975893,Rigid
2004-10-27,1.1155635347105313,Rigid
2004-10-28,1.0946567425106084,Rigid
2004-10-29,1.086935890750222,Rigid
2004-11-01,0.0953032632899926,Rigid
2004-11-02,0.0939123601883041,Rigid
2004-11-03,0.7618556783998652,Rigid
2004-11-04,0.1011258688831781,Rigid
2004-11-05,0.0886920601214302,Rigid
2004-11-08,0.0893471955700737,Rigid
2004-11-09,0.0860387164765737,Rigid
2004-11-10,0.0853080726758981,Rigid
2004-11-11,1.0956578770437455,Rigid
2004-11-12,1.0902935382881662,Rigid
2004-11-15,1.0709681879991235,Rigid
2004-11-16,0.0808511674677535,Rigid
2004-11-17,0.0871591793411063,Rigid
2004-11-18,0.0829260977420902,Rigid
2004-11-19,0.0858493746414909,Rigid
2004-11-22,1.0785576779631654,Rigid
2004-11-23,1.0703135166663549,Rigid
2004-11-24,1.0627304347822062,Rigid
2004-11-26,0.0855430031507437,Rigid
2004-11-29,0.0897000346095794,Rigid
2004-11-30,0.0876679806703372,Rigid
2004-12-01,0.0858452607125637,Rigid
2004-12-02,0.0832371663161904,Rigid
2004-12-03,0.0833612242435983,Rigid
2004-12-06,0.082748769238342,Rigid
2004-12-07,0.0917430861147868,Rigid
2004-12-08,0.0925493470608754,Rigid
2004-12-09,0.0892928853776785,Rigid
2004-12-10,0.3814824642071625,Rigid
2004-12-13,0.3829289589209466,Rigid
2004-12-14,0.0875011811134011,Rigid
2004-12-15,0.9953821949798176,Rigid
2004-12-16,0.0842862353177017,Rigid
2004-12-17,0.0805422522275749,Rigid
2004-12-20,0.0799438527167593,Rigid
2004-12-21,0.0770339917134896,Rigid
2004-12-22,0.0841854328159076,Rigid
2004-12-23,0.0774780443189901,Rigid
2004-12-27,0.0810760288815451,Rigid
2004-12-28,0.9752415357390516,Rigid
2004-12-29,0.0789513603978217,Rigid
2004-12-30,0.0807065605795143,Rigid
2004-12-31,0.0815567601965342,Rigid
2005-01-03,0.0819521533061773,Rigid
2005-01-04,0.0811145842856391,Rigid
2005-01-05,0.0837812125754309,Rigid
2005-01-06,0.084291572664429,Rigid
2005-01-07,1.0128694162558212,Rigid
2005-01-10,0.0873947868972041,Rigid
2005-01-11,1.0200750930010891,Rigid
2005-01-12,1.013686594568107,Rigid
2005-01-13,0.994817380802579,Rigid
2005-01-14,1.022810537447452,Rigid
2005-01-18,0.989961885656568,Rigid
2005-01-19,1.0259808761806124,Rigid
2005-01-20,0.9537237813731116,Rigid
2005-01-21,1.0233874814223238,Rigid
2005-01-24,1.049460465308172,Rigid
2005-01-25,1.081023024379346,Rigid
2005-01-26,1.117275699938518,Rigid
2005-01-27,1.14521738955041,Rigid
2005-01-28,1.1630368662948418,Rigid
2005-01-31,1.1320829637681415,Rigid
2005-02-01,0.0803521485274897,Rigid
2005-02-02,0.0766980959756073,Rigid
2005-02-03,1.1002027271657435,Rigid
2005-02-04,1.1032335062197416,Rigid
2005-02-07,0.0791090602103022,Rigid
2005-02-08,0.0816610990035877,Rigid
2005-02-09,0.078020020464121,Rigid
2005-02-10,0.0782970050694459,Rigid
2005-02-11,1.0754350395648098,Rigid
2005-02-14,1.074084116812411,Rigid
2005-02-15,1.0474231776715617,Rigid
2005-02-16,0.0750810465183264,Rigid
2005-02-17,1.06217567820464,Rigid
2005-02-18,1.017682506373048,Rigid
2005-02-22,1.1184474637137118,Rigid
2005-02-23,1.0639673216673626,Rigid
2005-02-24,1.02826132116325,Rigid
2005-02-25,1.025999834282885,Rigid
2005-02-28,1.0175153655669704,Rigid
2005-03-01,1.001184319854039,Rigid
2005-03-02,0.0790833918366673,Rigid
2005-03-03,0.078248698256604,Rigid
2005-03-04,1.0394738323480657,Rigid
2005-03-07,1.0459774274920492,Rigid
2005-03-08,1.075110754590567,Rigid
2005-03-09,1.0858374332807204,Rigid
2005-03-10,1.1078314124001511,Rigid
2005-03-11,1.087269186203687,Rigid
2005-03-14,1.0991468212060225,Rigid
2005-03-15,1.1249142851720826,Rigid
2005-03-16,1.1002485676238978,Rigid
2005-03-17,1.1067776341500155,Rigid
2005-03-18,1.0971672711558147,Rigid
2005-03-21,1.0864856063022996,Rigid
2005-03-22,1.0647202568755187,Rigid
2005-03-23,1.0479672488512703,Rigid
2005-03-24,1.0128066808544482,Rigid
2005-03-28,0.9937861980761018,Rigid
2005-03-29,0.9565664905389007,Rigid
2005-03-30,0.9828384867692992,Rigid
2005-03-31,0.9820137443944312,Rigid
2005-04-01,0.0897408727040283,Rigid
2005-04-04,0.9628273080008434,Rigid
2005-04-05,0.980498618671513,Rigid
2005-04-06,0.9697282770508684,Rigid
2005-04-07,0.9903535721102316,Rigid
2005-04-08,0.0914647993801617,Rigid
2005-04-11,0.0924077442430897,Rigid
2005-04-12,1.025455474402661,Rigid
2005-04-13,0.0945545798819718,Rigid
2005-04-14,1.003795256096318,Rigid
2005-04-15,0.9570136940887884,Rigid
2005-04-18,0.9676638052134324,Rigid
2005-04-19,0.9510139947650486,Rigid
2005-04-20,0.9499180010846834,Rigid
2005-04-21,0.9733822464434164,Rigid
2005-04-22,0.9588654805648644,Rigid
2005-04-25,0.9846430873355336,Rigid
2005-04-26,0.9829652516810335,Rigid
2005-04-27,0.988575078172501,Rigid
2005-04-28,1.0059863142357657,Rigid
2005-04-29,0.9887677414636096,Rigid
2005-05-02,0.992650414228197,Rigid
2005-05-03,0.9841200221035058,Rigid
2005-05-04,0.9764726882640544,Rigid
2005-05-05,0.9501349649064108,Rigid
2005-05-06,0.9421241185699732,Rigid
2005-05-09,0.9293569592968638,Rigid
2005-05-10,0.9115377770020682,Rigid
2005-05-11,0.9203957095939884,Rigid
2005-05-12,0.9133614880407008,Rigid
2005-05-13,0.9528030550480024,Rigid
2005-05-16,0.9300787023489432,Rigid
2005-05-17,0.9315614997202148,Rigid
2005-05-18,0.9164953483087988,Rigid
2005-05-19,0.9303688271584446,Rigid
2005-05-20,0.9294273100639506,Rigid
2005-05-23,0.9441547058246326,Rigid
2005-05-24,0.916274007398836,Rigid
